COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P7,21,0.03805920258596144,-10.0,29.0,0.6391982182628062,0,695,0.0033222591362126247,0.09966777408637874,3.8689256087060326,1.5699741012234523
Big Horn County,P7,21,0.051068221004219934,-5.0,24.0,0.5709745762711864,0,695,0.08305647840531562,0.4850498338870432,1.6532348409500106,0.010160356273530664
Campbell County,P7,21,0.047108550115727794,-8.0,32.0,0.5841584158415841,0,695,0.0664451827242525,0.2691029900332226,1.9605435708484762,0.618003838499437
Carbon County,P7,21,0.052568602254434466,-2.0,31.0,0.5133404482390609,0,695,0.5415282392026578,0.7009966777408638,0.06633544035374131,-0.511251916098406
Converse County,P7,21,0.04871949722782357,-2.0,39.0,0.5123042505592841,0,695,0.5880398671096345,0.6877076411960132,-0.09504821682354822,-0.634341652880223
Crook County,P7,21,0.05451216088863709,-9.0,20.0,0.7032734952481521,0,695,0.029900332225913623,0.12292358803986711,2.07922117957486,1.429830845708535
Fremont County,P7,21,0.041225198698913425,-7.0,29.0,0.609375,0,695,0.046511627906976744,0.19933554817275748,2.324722025556431,0.9676523096952444
Goshen County,P7,21,0.05449688738227455,11.0,24.0,0.2981220657276995,0,695,0.0033222591362126247,0.10963455149501661,4.459747295304549,1.5802699690945974
Hot Springs County,P7,21,0.049049371342119265,6.0,22.75,0.3057324840764331,0,695,0.23255813953488372,0.2026578073089701,0.9750234648263821,0.9761851960232094
Johnson County,P7,21,0.05300314682504453,-11.0,28.0,0.642939150401837,0,695,0.0033222591362126247,0.08637873754152824,4.156412715346763,1.6663513296504575
Laramie County,P7,21,0.04926530048487428,3.0,32.0,0.4459601259181532,0,695,0.6079734219269103,0.6245847176079734,-0.09794863616754694,-0.3916709469174402
Lincoln County,P7,21,0.04928829768216931,-3.0,33.0,0.5345572354211663,0,695,0.45514950166112955,0.6345514950166113,0.26519009341045263,-0.45092127026218265
Natrona County,P7,21,0.045874728769249785,-19.0,29.0,0.6738609112709832,0,695,0.0033222591362126247,0.0033222591362126247,3.7857389951695875,3.596596973650034
Niobrara County,P7,21,0.05698411342615754,0.0,33.0,0.4865771812080537,0,695,1.0,1.0,-1.4104693633103764,-1.2130181001453098
Park County,P7,21,0.05021228613301383,-5.0,29.0,0.5669205658324266,0,695,0.27906976744186046,0.5614617940199336,0.7199508809349546,-0.31710183331859265
Platte County,P7,21,0.05500266686260654,-14.0,20.0,0.7115165336374002,0,695,0.0033222591362126247,0.07308970099667775,7.4809689338643715,1.6872712208560463
Sheridan County,P7,21,0.044241747231338814,-6.0,33.0,0.6002317497103129,0,695,0.11295681063122924,0.42524916943521596,1.579826819102364,0.20203015510762556
Sublette County,P7,21,0.044777501481803164,-9.0,30.0,0.5943293347873501,0,695,0.0033222591362126247,0.15614617940199335,4.344335114727609,1.209593838143848
Sweetwater County,P7,21,0.048437899079475315,-10.0,21.0,0.6961093585699264,0,695,0.006644518272425249,0.16611295681063123,3.608695131134731,1.1466761962094159
Teton County,P7,21,0.05058277395941514,-5.0,32.0,0.5195729537366548,0,695,0.19269102990033224,0.40863787375415284,1.2297489989614792,0.12411404491942421
Uinta County,P7,21,0.049814544205181,-6.0,30.0,0.5893048128342246,0,695,0.07308970099667775,0.34219269102990035,1.9900843351483628,0.4108946546362027
Washakie County,P7,21,0.04734296570177759,2.0,33.0,0.410913140311804,0,695,0.5448504983388704,0.7308970099667774,-0.10317754254553721,-0.6866106590014622
Weston County,P7,21,0.03894072466269219,6.0,23.0,0.351380042462845,0,695,0.11960132890365449,0.37209302325581395,1.497317316083329,0.2853779892313291
