COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P28,35,0.03698512825480016,29.0,31.75,0.23137697516930023,0,695,0.0033222591362126247,0.0664451827242525,6.699611947835304,1.877281247959367
Big Horn County,P28,35,0.03887731055784915,-16.0,37.0,0.6935483870967742,0,695,0.006644518272425249,0.046511627906976744,2.972831120872097,2.0626918552749296
Campbell County,P28,35,0.03871119965105891,24.0,35.0,0.2570828961175236,0,695,0.0033222591362126247,0.16611295681063123,6.357168724881969,1.1539808148598283
Carbon County,P28,35,0.031946899443691466,5.0,40.0,0.41929133858267714,0,695,0.2956810631229236,0.7375415282392026,0.6305951259724211,-0.7075016810660044
Converse County,P28,35,0.04872130249629529,-4.0,51.0,0.5317622950819673,0,695,0.4850498338870432,0.6943521594684385,0.24402009536979044,-0.6108477908012551
Crook County,P28,35,0.04249498897064579,-9.0,54.0,0.5726141078838174,0,695,0.21262458471760798,0.6378737541528239,1.0329388727288435,-0.4631644040614524
Fremont County,P28,35,0.038949644079250674,-15.0,35.0,0.6935483870967742,0,695,0.0033222591362126247,0.2857142857142857,8.77832450104487,0.5841979686964948
Goshen County,P28,35,0.05463015387156203,-8.0,45.5,0.5815384615384616,0,695,0.26578073089701,0.5813953488372093,0.7602862284918331,-0.3361561984794321
Hot Springs County,P28,35,0.05221978252409543,-6.0,48.0,0.5787278415015641,0,695,0.16611295681063123,0.7009966777408638,1.0896009144431877,-0.6584467992661388
Johnson County,P28,35,0.05343546300889346,19.0,32.0,0.21951219512195122,0,695,0.0033222591362126247,0.07308970099667775,6.275715507345354,1.7734308665781684
Laramie County,P28,35,0.041228519307014,15.0,36.0,0.26254002134471716,0,695,0.0033222591362126247,0.2956810631229236,5.784848542676387,0.5448705763949212
Lincoln County,P28,35,0.03629354473569924,7.0,59.0,0.45112781954887216,0,695,0.10963455149501661,0.5647840531561462,1.6001866502528788,-0.3029143733664391
Natrona County,P28,35,0.03997198457358458,33.0,16.0,0.06327683615819209,0,695,0.0033222591362126247,0.2026578073089701,8.919383272437344,1.264924658190172
Niobrara County,P28,35,0.04990123783871333,-31.0,21.0,0.8475336322869955,0,695,0.0033222591362126247,0.132890365448505,13.907245245527259,1.4935901982029478
Park County,P28,35,0.05699164411383634,-12.0,52.0,0.6056338028169014,0,695,0.0033222591362126247,0.38205980066445183,5.343486599794093,0.22890086716459332
Platte County,P28,35,0.04943009056088871,-13.0,43.0,0.6238894373149062,0,695,0.0033222591362126247,0.3023255813953488,3.577394166140832,0.4621754167336528
Sheridan County,P28,35,0.05425396032372923,8.0,52.0,0.39630390143737165,0,695,0.2159468438538206,0.5282392026578073,0.9499551527117872,-0.15372036027011646
Sublette County,P28,35,0.02353821525204897,-13.0,38.0,0.6841584158415842,0,695,0.013289036544850499,0.36212624584717606,3.192648165007338,0.22449485041344383
Sweetwater County,P28,35,0.032305013334011715,17.0,35.0,0.25835866261398177,0,695,0.0033222591362126247,0.3521594684385382,3.7711473639365107,0.4318052819721034
Teton County,P28,35,0.04129648159762914,2.0,48.0,0.47865853658536583,0,695,0.707641196013289,0.8770764119601329,-0.5886520032076458,-1.0046771803477519
Uinta County,P28,35,0.0499235318909151,-7.0,43.25,0.5915354330708661,0,695,0.36212624584717606,0.6245847176079734,0.5006321563138902,-0.42472775035204097
Washakie County,P28,35,0.03988831074453007,0.0,34.0,0.49256689791873143,0,695,1.0,1.0,-1.3282691714048571,-1.3334197691710894
Weston County,P28,35,0.05135387305007628,14.0,38.0,0.3054393305439331,0,695,0.0033222591362126247,0.3687707641196013,3.428206241722133,0.33704028361654914
