COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P7,28,0.03625693046978365,-11.0,32.0,0.6513089005235602,0,695,0.023255813953488372,0.2059800664451827,2.3924473687747905,1.0640485752718167
Big Horn County,P7,28,0.05010933312957791,0.0,33.0,0.48582995951417,0,695,1.0,1.0,-1.377731298495208,-1.200599677801175
Campbell County,P7,28,0.04459847848140894,-8.0,38.0,0.5844559585492228,0,695,0.2956810631229236,0.3754152823920266,0.7029389380970028,0.29738345246820164
Carbon County,P7,28,0.05024723555462724,0.0,36.0,0.468063872255489,0,695,1.0,1.0,-1.4054635949573042,-1.2603260421227076
Converse County,P7,28,0.047922460615054084,-4.0,47.0,0.5424628450106157,0,695,0.2956810631229236,0.6245847176079734,0.7279259893355293,-0.41564726649655553
Crook County,P7,28,0.05231882644498773,-15.0,25.0,0.7826530612244897,0,695,0.0033222591362126247,0.046511627906976744,2.9885329441478206,2.0588487183077895
Fremont County,P7,28,0.04008712374183023,-4.0,35.0,0.5413826679649465,0,695,0.46179401993355484,0.5116279069767442,0.10676210152588982,-0.22898242538710492
Goshen County,P7,28,0.05196901152230608,5.0,35.0,0.41287458379578246,0,695,0.21262458471760798,0.5348837209302325,0.9600185916453361,-0.2044027697859048
Hot Springs County,P7,28,0.046830353163042716,4.0,36.5,0.3967914438502674,0,695,0.6478405315614618,0.49169435215946844,-0.4230801812922522,-0.10085328851222715
Johnson County,P7,28,0.05226695786894056,-8.0,40.0,0.5879828326180258,0,695,0.13953488372093023,0.3023255813953488,1.3854638534512709,0.5485482978333602
Laramie County,P7,28,0.04667945704892547,6.0,40.0,0.42527582748244735,0,695,0.2956810631229236,0.43853820598006643,0.7949566368389306,0.027445493952124776
Lincoln County,P7,28,0.048728429484228696,-3.0,36.75,0.5359281437125748,0,695,0.6445182724252492,0.7009966777408638,-0.3616016985127333,-0.6420632442041684
Natrona County,P7,28,0.0437464094787611,-21.0,37.0,0.6788482834994463,0,695,0.0033222591362126247,0.006644518272425249,3.211549693030251,2.959077639121225
Niobrara County,P7,28,0.05664215077900983,0.0,39.0,0.47572815533980584,0,695,1.0,1.0,-1.4589804430302558,-1.274016372834818
Park County,P7,28,0.04890063563542307,-6.0,34.0,0.5738866396761133,0,695,0.5249169435215947,0.6212624584717608,0.09255301729365403,-0.3622538570680974
Platte County,P7,28,0.05353370853615906,-17.0,27.0,0.7416576964477933,0,695,0.0033222591362126247,0.12956810631229235,7.940064129158508,1.3287620941427998
Sheridan County,P7,28,0.043377982481493924,-11.0,27.0,0.6959826275787188,0,695,0.023255813953488372,0.25249169435215946,2.6075060169608038,0.8626182567590568
Sublette County,P7,28,0.04256624826576623,-10.0,36.0,0.5827482447342026,0,695,0.019933554817275746,0.21926910299003322,2.8894816396752323,0.8472517818860018
Sweetwater County,P7,28,0.047645421703503436,-9.0,31.0,0.6316851664984864,0,695,0.08305647840531562,0.33554817275747506,1.7099260295785257,0.44601623016608544
Teton County,P7,28,0.04463460212585034,-15.0,37.0,0.6013513513513513,0,695,0.0033222591362126247,0.053156146179401995,4.158774398922064,1.9636814128827087
Uinta County,P7,28,0.04789227122993337,-7.0,35.0,0.5941176470588235,0,695,0.11295681063122924,0.33554817275747506,1.6055128541551522,0.34102145127815525
Washakie County,P7,28,0.0459031676132249,0.0,35.0,0.4778481012658228,0,695,1.0,1.0,-1.2165679320932787,-1.2874545514566673
Weston County,P7,28,0.03725078249362299,10.0,21.0,0.2387295081967213,0,695,0.046511627906976744,0.23588039867109634,2.233324417730489,0.7766450934914708
