COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P3,28,0.026700043840903742,8.0,20.0,0.3018691588785047,0,695,0.23920265780730898,0.26578073089701,0.9360686143062567,0.7240466103000422
Big Horn County,P3,28,0.03402224727212759,3.0,26.0,0.43502304147465437,0,695,0.5382059800664452,0.6877076411960132,-0.011282102710556883,-0.45031699697351113
Campbell County,P3,28,0.03866479588869343,-3.0,34.0,0.5150631681243926,0,695,0.7740863787375415,0.7209302325581395,-0.7493657338686042,-0.6154357164845846
Carbon County,P3,28,0.03379491316759353,6.0,24.0,0.36347358997314233,0,695,0.17275747508305647,0.23920265780730898,1.232814281136924,0.8835897533165102
Converse County,P3,28,0.026228443815928534,0.0,38.0,0.4975514201762977,0,695,1.0,1.0,-1.2390554101157776,-1.317207784511601
Crook County,P3,28,0.03837454384160965,-2.0,24.0,0.5615906886517944,0,695,0.7574750830564784,0.7475083056478405,-0.7018378818657517,-0.6637324042436575
Fremont County,P3,28,0.03722159873266478,7.0,24.0,0.3327289211242067,0,695,0.04318936877076412,0.2026578073089701,2.243995953093061,1.0158047201501788
Goshen County,P3,28,0.03884664446843384,6.0,24.0,0.359251968503937,0,695,0.21262458471760798,0.3488372093023256,0.9934437301135775,0.41807338658079657
Hot Springs County,P3,28,0.044404491071915096,1.0,25.0,0.46794258373205744,0,695,0.8604651162790697,0.8870431893687708,-0.8338329833670846,-0.9051027378171075
Johnson County,P3,28,0.0477682080279059,-7.0,19.0,0.6420626895854399,0,695,0.20930232558139536,0.2059800664451827,0.9984820195671344,0.8999520490615476
Laramie County,P3,28,0.023269502154478712,5.0,19.0,0.3136320305052431,0,695,0.40863787375415284,0.34219269102990035,0.3505901944554619,0.3903129319651738
Lincoln County,P3,28,0.037531583665718814,2.0,19.0,0.4532967032967033,0,695,0.6744186046511628,0.6345514950166113,-0.4179537962054838,-0.35701806250825074
Natrona County,P3,28,0.030280069472966964,3.0,23.0,0.4482431149097816,0,695,0.521594684385382,0.6611295681063123,-0.04196339993049946,-0.48360201998258057
Niobrara County,P3,28,0.05084190241356887,0.0,23.25,0.48420074349442377,0,695,1.0,1.0,-1.3048194940819189,-1.2536907249796219
Park County,P3,28,0.03484212473776322,4.0,31.0,0.412573673870334,0,695,0.43521594684385384,0.46511627906976744,0.2073106370581623,-0.013148291977541741
Platte County,P3,28,0.04360066686877692,0.0,26.0,0.46733668341708545,0,695,1.0,1.0,-1.362186485163728,-1.380100750278925
Sheridan County,P3,28,0.03343654943801261,-2.0,28.0,0.5201149425287356,0,695,0.6877076411960132,0.7375415282392026,-0.4581406676047416,-0.6472728641853368
Sublette County,P3,28,0.03428580999389402,0.0,23.0,0.4775977121067683,0,695,1.0,1.0,-1.4657664152242669,-1.3700711770509566
Sweetwater County,P3,28,0.03723700815525399,-2.0,24.0,0.5174632352941176,0,695,0.7209302325581395,0.7774086378737541,-0.4832885864616611,-0.6720433588088305
Teton County,P3,28,0.03472754476878847,-5.0,22.0,0.6192271442035815,0,695,0.23588039867109634,0.27906976744186046,0.7447506283941436,0.7447451161691983
Uinta County,P3,28,0.029185471151786213,-7.0,21.0,0.6487716105550501,0,695,0.11960132890365449,0.2059800664451827,1.5355576735861802,0.9744595599810321
Washakie County,P3,28,0.03517766871104124,0.0,31.0,0.47881773399014776,0,695,1.0,1.0,-1.3601980592571918,-1.4036857001408727
Weston County,P3,28,0.04497396538513825,3.0,26.0,0.42662779397473277,0,695,0.7408637873754153,0.770764119601329,-0.6164004621255965,-0.7202035844231607
