COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P3,21,0.027481342673255436,2.0,16.0,0.3908484270734032,0,695,0.760797342192691,0.770764119601329,-0.6226204007738408,-0.5841482296271263
Big Horn County,P3,21,0.036168718504675124,-3.0,19.75,0.5597722960151803,0,695,0.3521594684385382,0.4850498338870432,0.4787448529187021,0.05311419851548792
Campbell County,P3,21,0.04095936374727342,-3.0,23.0,0.538160469667319,0,695,0.6744186046511628,0.6046511627906976,-0.36130978271347597,-0.2596453934447493
Carbon County,P3,21,0.035104980651198804,4.0,21.0,0.3808193668528864,0,695,0.1362126245847176,0.2757475083056478,1.4631437443820787,0.7249182682280182
Converse County,P3,21,0.027967189599118272,-1.0,28.0,0.5257315842583249,0,695,0.8571428571428571,0.8571428571428571,-0.6657303467094745,-0.793868417651839
Crook County,P3,21,0.040943101823463,0.0,20.0,0.4979633401221996,0,695,1.0,1.0,-1.3427187469847037,-1.2631124234454014
Fremont County,P3,21,0.0380348411039566,3.0,16.0,0.3910196445275959,0,695,0.2823920265780731,0.42857142857142855,0.7939353844646577,0.2014665467390177
Goshen County,P3,21,0.039417813312766725,4.0,16.0,0.36716417910447763,0,695,0.2558139534883721,0.3853820598006645,0.844902471193491,0.3658966154722077
Hot Springs County,P3,21,0.04689491659162155,-4.0,22.0,0.5837414299706171,0,695,0.2857142857142857,0.31893687707641194,0.7470136060413309,0.5553284224741981
Johnson County,P3,21,0.048470982592337036,-3.0,18.0,0.5695296523517382,0,695,0.48172757475083056,0.46511627906976744,0.09884028718026912,0.1615268660496567
Laramie County,P3,21,0.02438500338136636,4.0,15.0,0.3304007820136852,0,695,0.3654485049833887,0.31561461794019935,0.5602148160627847,0.6120300322461774
Lincoln County,P3,21,0.03822318332522225,-1.0,15.0,0.5051353874883286,0,695,0.8504983388704319,0.8637873754152824,-0.6443958599203709,-0.7274711196416433
Natrona County,P3,21,0.03150392023504932,1.0,21.0,0.4754754754754755,0,695,0.8538205980066446,0.893687707641196,-0.690236084166188,-0.8994545707979663
Niobrara County,P3,21,0.05159898714133766,3.0,17.0,0.38932038834951455,0,695,0.4019933554817276,0.521594684385382,0.35248415398069144,-0.0013503665544247754
Park County,P3,21,0.0362875381199279,5.0,24.0,0.3891675025075226,0,695,0.12292358803986711,0.17940199335548174,1.4412645180383559,1.2831737029623258
Platte County,P3,21,0.04416643452458298,-2.0,15.0,0.5712871287128712,0,695,0.6079734219269103,0.6910299003322259,-0.0915553879359962,-0.35054477251233035
Sheridan County,P3,21,0.03446396912962976,1.0,23.0,0.47756729810568294,0,695,0.813953488372093,0.8903654485049833,-0.6883865428887572,-0.8183818298969855
Sublette County,P3,21,0.036192138441280594,-1.0,18.0,0.5343659244917716,0,695,0.8770764119601329,0.867109634551495,-0.9125118335626972,-0.7845976718858031
Sweetwater County,P3,21,0.0384520150248934,2.0,18.0,0.41365853658536583,0,695,0.6013289036544851,0.654485049833887,-0.1524895239988975,-0.3386817715294354
Teton County,P3,21,0.0372464232230654,-1.0,20.0,0.5222868217054264,0,695,0.8604651162790697,0.8538205980066446,-0.8209347667469097,-0.7774531135317704
Uinta County,P3,21,0.030002677507237042,-5.0,17.0,0.620754716981132,0,695,0.11295681063122924,0.15282392026578073,1.622508274681836,1.3038127915536415
Washakie County,P3,21,0.036899620518710874,-2.0,19.0,0.5317460317460317,0,695,0.6411960132890365,0.6777408637873754,-0.1358889723197896,-0.38408191284536713
Weston County,P3,21,0.04552143430083034,-4.0,25.0,0.564,0,695,0.4418604651162791,0.4750830564784053,0.19514134593859123,0.09869721701218245
