county,source_lag_column,cp_date,direction,from_sign,to_sign,lag_at_cp_raw,lag_at_cp_smoothed
Goshen_County,lag_days,2021-12-30,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2022-02-18,neg→pos,-1,1,5.0,1.1904761904761916
Goshen_County,lag_days,2022-03-08,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2022-04-26,neg→pos,-1,1,4.5,4.5000000000000036
Goshen_County,lag_days,2022-05-20,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2022-06-29,neg→pos,-1,1,1.0,-1.5714285714285727
Goshen_County,lag_days,2022-07-08,pos→neg,1,-1,-1.0,-0.8571428571428578
Goshen_County,lag_days,2022-10-04,neg→pos,-1,1,1.5,1.4523809523809534
Goshen_County,lag_days,2022-11-05,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2022-12-07,neg→pos,-1,1,13.0,8.047619047619055
Goshen_County,lag_days,2022-12-26,pos→neg,1,-1,-1.0,-1.0000000000000007
