COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P3,35,0.026577357709125452,8.0,21.0,0.2988929889298893,0,695,0.4850498338870432,0.4485049833887043,0.1682870541748644,0.1327592551018726
Big Horn County,P3,35,0.03331969058869496,-4.0,33.0,0.5452103849597135,0,695,0.4684385382059801,0.6245847176079734,0.0015628198970013185,-0.35230263926629035
Campbell County,P3,35,0.0337940811062491,0.0,39.0,0.4938505203405866,0,695,1.0,1.0,-1.4853429814609562,-1.540213303737471
Carbon County,P3,35,0.03330652523114433,6.0,34.0,0.40956521739130436,0,695,0.33554817275747506,0.4318936877076412,0.5686031049541247,0.17948026136851591
Converse County,P3,35,0.021178773706526845,16.0,38.0,0.31988472622478387,0,695,0.0033222591362126247,0.019933554817275746,4.254297939684787,2.7035019487214216
Crook County,P3,35,0.028784061322748578,-2.0,34.0,0.5664739884393064,0,695,0.840531561461794,0.8205980066445183,-0.8594721461568611,-0.9024084979729184
Fremont County,P3,35,0.036408975246401826,8.0,28.0,0.329136690647482,0,695,0.08637873754152824,0.30564784053156147,1.7553775389846733,0.607657295117892
Goshen County,P3,35,0.038741996075554695,6.0,27.0,0.35700389105058367,0,695,0.3388704318936877,0.5049833887043189,0.4791550855494766,-0.07517344615550685
Hot Springs County,P3,35,0.04401582429871221,0.0,29.0,0.48467966573816157,0,695,1.0,1.0,-1.181077190714985,-1.246029377785313
Johnson County,P3,35,0.04722609405609872,-11.0,23.0,0.7198443579766537,0,695,0.12624584717607973,0.18604651162790697,1.2243454964658032,1.1525696692650709
Laramie County,P3,35,0.022753921355546762,11.0,24.0,0.28110161443494774,0,695,0.12292358803986711,0.11295681063122924,1.4776328028571533,1.4730910447588146
Lincoln County,P3,35,0.036430392847571415,-3.0,27.75,0.5330275229357798,0,695,0.6245847176079734,0.654485049833887,-0.3315462221219333,-0.412317028371068
Natrona County,P3,35,0.02973820192111084,4.0,28.0,0.4352720450281426,0,695,0.53156146179402,0.6445182724252492,-0.10571597377858816,-0.4817955763520984
Niobrara County,P3,35,0.048172751495836844,-1.0,31.0,0.5104640582347588,0,695,0.8903654485049833,0.9169435215946844,-1.0193231046973366,-1.0466598500354778
Park County,P3,35,0.033410679678188074,4.0,34.0,0.4255111976630964,0,695,0.48172757475083056,0.5581395348837209,0.02509399687944176,-0.29894933238187804
Platte County,P3,35,0.039203106656072614,-1.0,31.0,0.5014464802314368,0,695,0.920265780730897,0.9335548172757475,-1.019541873896739,-1.0549644026933374
Sheridan County,P3,35,0.032299279878543544,0.0,38.0,0.4900473933649289,0,695,1.0,1.0,-1.2753840460020125,-1.3064459451338488
Sublette County,P3,35,0.03201712467630835,-2.0,30.0,0.5284090909090909,0,695,0.8239202657807309,0.8305647840531561,-0.8935279452102245,-0.8352524259437903
Sweetwater County,P3,35,0.03549074631055281,-3.0,34.0,0.5174035747883349,0,695,0.584717607973422,0.7109634551495017,-0.26768610567573925,-0.6078077518131249
Teton County,P3,35,0.033450927426528165,-6.0,34.0,0.5878442545109211,0,695,0.28903654485049834,0.32558139534883723,0.6202077345155749,0.4945862562258718
Uinta County,P3,35,0.028758145370989863,0.0,28.0,0.47989031078610606,0,695,1.0,1.0,-1.3532338284077812,-1.275200110541541
Washakie County,P3,35,0.03404482649609335,1.5,36.0,0.45865384615384613,0,695,0.7375415282392026,0.8704318936877077,-0.8216505443190997,-1.0309118733480958
Weston County,P3,35,0.0444647702859958,-6.0,33.25,0.55078125,0,695,0.584717607973422,0.627906976744186,-0.26512404078494545,-0.33623291524166155
