COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P5,28,0.06717741350332834,-7.0,19.0,0.6413793103448275,0,448,0.10631229235880399,0.2823920265780731,1.5714295447923563,0.6643470220341129
Big Horn County,P5,28,0.05012904079692513,-6.0,24.25,0.585195530726257,0,448,0.14285714285714285,0.31561461794019935,1.2895613371693098,0.46766115259780944
Campbell County,P5,28,0.06345504822775458,-9.0,18.0,0.7103064066852368,0,448,0.04318936877076412,0.11960132890365449,2.23561896959802,1.5255021539380789
Carbon County,P5,28,0.0669276402551454,-8.0,20.0,0.6713681241184767,0,448,0.04983388704318937,0.21926910299003322,2.1620347055351363,0.9652079591253572
Converse County,P5,28,0.06578504695060308,-2.0,23.0,0.5268225584594223,0,448,0.7441860465116279,0.7475083056478405,-0.553474252762235,-0.6545504913049599
Crook County,P5,28,0.06034831614596683,-4.0,22.0,0.6074895977808599,0,448,0.49169435215946844,0.6179401993355482,0.018238380246478322,-0.25591569861054586
Fremont County,P5,28,0.06332717089971988,-6.0,21.0,0.6248313090418354,0,448,0.18272425249169436,0.26245847176079734,1.1895299389711407,0.6803027206132335
Goshen County,P5,28,0.05705171089446292,-4.0,22.0,0.6191819464033851,0,448,0.31561461794019935,0.4019933554817276,0.5248745562123344,0.19816224810821143
Hot Springs County,P5,28,0.06044869421031713,2.0,25.0,0.4222539229671897,0,448,0.6877076411960132,0.7674418604651163,-0.43114446618145635,-0.6743686504999558
Johnson County,P5,28,0.06319222847831527,-7.0,20.0,0.6257142857142857,0,448,0.10963455149501661,0.17275747508305647,1.5131040433674194,0.9855798847449471
Laramie County,P5,28,0.05926543181153019,-2.0,25.0,0.523680649526387,0,448,0.6810631229235881,0.760797342192691,-0.4590925598594322,-0.6476900088023662
Lincoln County,P5,28,0.05993434306546096,-3.0,23.0,0.560105680317041,0,448,0.6777408637873754,0.6877076411960132,-0.448556619637206,-0.5013125721793618
Natrona County,P5,28,0.0652658960901594,-5.0,24.25,0.5865921787709497,0,448,0.3687707641196013,0.4119601328903654,0.3672593924401739,0.19777920325736803
Niobrara County,P5,28,0.05082189792267815,6.0,15.0,0.2908545727136432,0,448,0.2292358803986711,0.2724252491694352,0.9482760161453222,0.5635950171330198
Park County,P5,28,0.06068784572799557,-11.0,13.0,0.8573426573426574,0,448,0.06976744186046512,0.026578073089700997,1.9850241638530965,2.2965361088655074
Platte County,P5,28,0.05807979272146076,0.0,30.0,0.48671328671328673,0,448,1.0,1.0,-1.1337365113373121,-1.3443539351852225
Sheridan County,P5,28,0.0607276474112519,-6.0,21.0,0.640990371389271,0,448,0.2425249169435216,0.33222591362126247,0.8690138462740958,0.45340961582156325
Sublette County,P5,28,0.061289551882052824,-4.0,26.0,0.5671428571428572,0,448,0.4950166112956811,0.5415282392026578,0.057503561737161014,-0.13118420946501724
Sweetwater County,P5,28,0.05948552290214086,-5.0,27.0,0.5884831460674157,0,448,0.2159468438538206,0.38205980066445183,1.0848489254166405,0.24530534089068293
Teton County,P5,28,0.06539773753606043,4.0,22.0,0.4062927496580027,0,448,0.5913621262458472,0.5514950166112956,-0.2312884722406069,-0.15663365631664328
Uinta County,P5,28,0.06394260697190055,-10.0,22.0,0.7067039106145251,0,448,0.023255813953488372,0.036544850498338874,2.735434167453153,2.21345497991175
Washakie County,P5,28,0.0634487660112109,3.0,23.0,0.42436974789915966,0,448,0.7009966777408638,0.6744186046511628,-0.5055038742775972,-0.5692731123884552
Weston County,P5,28,0.06406835179446192,-1.0,19.0,0.5229485396383866,0,448,0.8704318936877077,0.8970099667774086,-0.8720354668377863,-1.0216941502043888
