COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P3,14,0.03001768764410491,3.0,12.5,0.31931931931931934,0,695,0.19933554817275748,0.2724252491694352,1.1913963028298764,0.9066168793786717
Big Horn County,P3,14,0.03793400315705101,-2.0,14.0,0.5584677419354839,0,695,0.2823920265780731,0.45182724252491696,0.8362629677637933,0.275037050313454
Campbell County,P3,14,0.044361782775326375,1.0,11.0,0.42067553735926305,0,695,0.8272425249169435,0.8338870431893688,-0.722172394597235,-0.6837846412337499
Carbon County,P3,14,0.03606335482316785,2.0,14.0,0.4124015748031496,0,695,0.31893687707641194,0.42524916943521596,0.8860411800938438,0.4327993974138383
Converse County,P3,14,0.03355969168881891,-1.0,12.0,0.5045500505561172,0,695,0.7541528239202658,0.760797342192691,-0.1875227418502964,-0.39089223313488775
Crook County,P3,14,0.046509017780007614,0.0,12.0,0.4827586206896552,0,695,1.0,1.0,-1.2275068056805594,-1.3098857113078672
Fremont County,P3,14,0.039212112829803775,1.0,13.0,0.40078585461689586,0,695,0.7408637873754153,0.7906976744186046,-0.17137905430378975,-0.40816153065192506
Goshen County,P3,14,0.041219907886916256,1.0,12.75,0.41581108829568786,0,695,0.770764119601329,0.8006644518272426,-0.4099329815106905,-0.5836078477770276
Hot Springs County,P3,14,0.04809491234844535,0.0,15.0,0.4766355140186916,0,695,1.0,1.0,-1.1773505013065793,-1.1989437627776893
Johnson County,P3,14,0.04891668185673681,-1.0,11.0,0.5103734439834025,0,695,0.8504983388704319,0.7475083056478405,-0.5362788194259029,-0.39464744132862656
Laramie County,P3,14,0.031192240071337776,2.0,12.0,0.38657171922685657,0,695,0.5049833887043189,0.4983388704318937,0.2053333210311487,0.2226510212507195
Lincoln County,P3,14,0.039121658274295305,-1.0,12.0,0.5158197507190796,0,695,0.7873754152823921,0.7674418604651163,-0.2801458938406083,-0.34329038981829757
Natrona County,P3,14,0.0357976327711757,-1.0,16.0,0.5194274028629857,0,695,0.707641196013289,0.8172757475083057,-0.18091178118950935,-0.5344629081944194
Niobrara County,P3,14,0.05261402115494441,0.0,12.0,0.46279306829765543,0,695,1.0,1.0,-1.2500761996189957,-1.2367331517007232
Park County,P3,14,0.038829891777672744,-2.0,12.0,0.5639412997903563,0,695,0.3521594684385382,0.4717607973421927,0.5979074999874073,0.2435567676395724
Platte County,P3,14,0.04453030042227969,-1.0,9.0,0.526207605344296,0,695,0.7342192691029901,0.7906976744186046,-0.2687640988574108,-0.4486833130881439
Sheridan County,P3,14,0.03478179517133196,-2.0,13.0,0.5747711088504578,0,695,0.3920265780730897,0.43853820598006643,0.5825972178707737,0.4122092121003484
Sublette County,P3,14,0.03755280523048087,-1.0,12.0,0.5165369649805448,0,695,0.7873754152823921,0.7973421926910299,-0.460459847160206,-0.45153044984901963
Sweetwater County,P3,14,0.04017703112486169,3.0,13.0,0.3687374749498998,0,695,0.2059800664451827,0.25249169435215946,1.330754713799138,1.0509000892082165
Teton County,P3,14,0.04309625946448409,0.0,12.0,0.4939879759519038,0,695,1.0,1.0,-1.2815681487275419,-1.3075386626488097
Uinta County,P3,14,0.03220407801828751,0.0,13.0,0.4844054580896686,0,695,1.0,1.0,-1.2179140933051418,-1.214321065237145
Washakie County,P3,14,0.03759610863191224,-2.0,9.0,0.5567226890756303,0,695,0.3554817275747508,0.49169435215946844,0.7659360915792377,0.29229982582784697
Weston County,P3,14,0.045769575196965236,1.0,10.5,0.4160346695557963,0,695,0.8704318936877077,0.7973421926910299,-0.6953571631927923,-0.6523177486432725
