COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P21,28,0.074887959,-16,33.5,0.670932358,0,448,0.003322259,0.196013289,5.078579074,0.985462964
Big Horn County,P21,28,0.050794094,7,37,0.36967632,0,448,0.126245847,0.445182724,1.477262695,-0.008676451
Campbell County,P21,28,0.065317871,-9,28,0.658753709,0,448,0.013289037,0.38538206,2.975613748,0.189176611
Carbon County,P21,28,0.068668282,-13,40.5,0.634390651,0,448,0.003322259,0.305647841,5.05890732,0.524989925
Converse County,P21,28,0.065406883,-1,29.75,0.501408451,0,448,0.837209302,0.900332226,-0.71445127,-1.058956785
Crook County,P21,28,0.060514009,-15,21,0.790808241,0,448,0.003322259,0.265780731,4.794030072,0.714962088
Fremont County,P21,28,0.069653556,4,44,0.412671233,0,448,0.3089701,0.6910299,0.578710358,-0.572359186
Goshen County,P21,28,0.072914931,14,27,0.247508306,0,448,0.003322259,0.112956811,6.262812152,1.289995479
Hot Springs County,P21,28,0.064739988,-3,31,0.528998243,0,448,0.720930233,0.747508306,-0.570066333,-0.671947258
Johnson County,P21,28,0.060913296,3,24,0.392330383,0,448,0.255813953,0.77076412,0.895390674,-0.717130795
Laramie County,P21,28,0.067766016,7,36.5,0.367938931,0,448,0.169435216,0.471760797,1.182605155,0
Lincoln County,P21,28,0.047982356,15,26,0.256369427,0,448,0.003322259,0.279069767,3.897782553,0.734513196
Natrona County,P21,28,0.061862559,-6,24,0.602391629,0,448,0.189368771,0.478405316,1.164423627,-0.073299163
Niobrara County,P21,28,0.056598294,4,38.75,0.413738019,0,448,0.485049834,0.720930233,0.070987003,-0.698226848
Park County,P21,28,0.049190598,-11,30,0.675895765,0,448,0.006644518,0.292358804,4.012006604,0.569584139
Platte County,P21,28,0.048997306,-1,29,0.503888025,0,448,0.863787375,0.953488372,-0.836777175,-1.190432746
Sheridan County,P21,28,0.037987227,-3,32.5,0.537720706,0,448,0.485049834,0.717607973,0.09555445,-0.650408925
Sublette County,P21,28,0.046568328,-11,27.5,0.673499268,0,448,0.013289037,0.338870432,3.38209848,0.473753773
Sweetwater County,P21,28,0.055920488,-10,29,0.633757962,0,448,0.009966777,0.408637874,3.64418181,0.213688162
Teton County,P21,28,0.070103876,0,45.5,0.499159664,0,448,1,1,-1.352795135,-1.451610972
Uinta County,P21,28,0.051777714,-1,35,0.5136,0,448,0.893687708,0.933554817,-0.800915866,-1.18421545
Washakie County,P21,28,0.07127844,-19,25,0.773710483,0,448,0.003322259,0.096345515,10.84658602,1.494756555
Weston County,P21,28,0.073943549,-22,22,0.812292359,0,448,0.003322259,0.056478405,14.22672237,2.044136478
