COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P14,7,0.055166591,-5,11,0.605633803,0,695,0.003322259,0.249169435,5.542793502,1.075628798
Big Horn County,P14,7,0.055797236,-3,12,0.565272497,0,695,0.006644518,0.46179402,3.809433658,0.209220293
Campbell County,P14,7,0.050809125,-5,10,0.61509434,0,695,0.006644518,0.299003322,3.753163284,0.925114749
Carbon County,P14,7,0.04455173,6,4.75,0.198473282,0,695,0.003322259,0.255813953,10.00791797,1.325295441
Converse County,P14,7,0.049996952,-5,11,0.62991128,0,695,0.003322259,0.275747508,5.859434275,0.996591779
Crook County,P14,7,0.053146835,-6,6,0.727272727,0,695,0.003322259,0.119601329,9.207968418,1.795456731
Fremont County,P14,7,0.058137834,1,12,0.459493671,0,695,0.671096346,0.810631229,0.2515102,-0.647737348
Goshen County,P14,7,0.055550748,6,10,0.312977099,0,695,0.003322259,0.172757475,7.310432852,1.496615836
Hot Springs County,P14,7,0.05486023,0,12,0.49934811,0,695,1,1,-1.192046596,-1.405505244
Johnson County,P14,7,0.05503721,-2,12,0.530864198,0,695,0.159468439,0.700996678,1.597397408,-0.538866787
Laramie County,P14,7,0.046762769,2,12,0.433497537,0,695,0.03654485,0.747508306,2.691811746,-0.49877355
Lincoln County,P14,7,0.049866473,0,12,0.460591133,0,695,1,1,-1.175693466,-1.155882979
Natrona County,P14,7,0.052067694,5,11,0.35,0,695,0.003322259,0.275747508,5.714920151,0.97843087
Niobrara County,P14,7,0.056803197,2,12,0.4325,0,695,0.109634551,0.724252492,2.002301817,-0.617400185
Park County,P14,7,0.05467287,4,12,0.404421326,0,695,0.019933555,0.279069767,2.972434143,0.822302091
Platte County,P14,7,0.055323192,4,12,0.395550062,0,695,0.003322259,0.322259136,4.479894423,0.719479008
Sheridan County,P14,7,0.055356944,2,12,0.425454545,0,695,0.132890365,0.541528239,1.66941439,-0.066336696
Sublette County,P14,7,0.049583478,3,12,0.382278481,0,695,0.053156146,0.485049834,2.41144716,0.185187218
Sweetwater County,P14,7,0.046363733,2,12,0.444025157,0,695,0.049833887,0.651162791,2.561212943,-0.326261947
Teton County,P14,7,0.047962231,-1,12,0.527160494,0,695,0.415282392,0.823920266,1.067860878,-0.68794972
Uinta County,P14,7,0.044845468,1,12,0.43697479,0,695,0.564784053,0.873754153,0.613228896,-0.859484719
Washakie County,P14,7,0.051954104,-3,10,0.627013631,0,695,0.006644518,0.451827243,4.179395715,0.268491369
Weston County,P14,7,0.053160587,-2,11,0.534825871,0,695,0.282392027,0.720930233,1.023106771,-0.480945451
