COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P7,35,0.034626781,-12,36,0.651282051,0,695,0.106312292,0.312292359,1.495369903,0.615734991
Big Horn County,P7,35,0.049378255,-7,30.25,0.592054264,0,695,0.202657807,0.49833887,1.053923939,-0.126616585
Campbell County,P7,35,0.042997137,0,50,0.491649269,0,695,1,1,-2.532603712,-1.354344599
Carbon County,P7,35,0.048129121,0,37,0.463768116,0,695,1,1,-1.24783427,-1.34109481
Converse County,P7,35,0.047425032,-4,51,0.538922156,0,695,0.392026578,0.657807309,0.32244519,-0.545521043
Crook County,P7,35,0.051309737,-22,28,0.841317365,0,695,0.003322259,0.019933555,3.389660002,2.459581438
Fremont County,P7,35,0.039259126,-4,38,0.546846847,0,695,0.624584718,0.684385382,-0.321643663,-0.529810073
Goshen County,P7,35,0.049541864,5,40,0.417989418,0,695,0.285714286,0.574750831,0.597891821,-0.356242318
Hot Springs County,P7,35,0.045974075,-6,40,0.575510204,0,695,0.651162791,0.475083056,-0.421170746,-0.077453922
Johnson County,P7,35,0.051718895,-7,52,0.566326531,0,695,0.375415282,0.465116279,0.450585911,-0.056080172
Laramie County,P7,35,0.044010777,7,44,0.414380322,0,695,0.252491694,0.42192691,0.90273278,0.042306857
Lincoln County,P7,35,0.04828469,-3,39,0.538175047,0,695,0.800664452,0.764119601,-0.837894296,-0.764388749
Natrona County,P7,35,0.041720838,-21,42,0.678089304,0,695,0.016611296,0.03654485,2.635794466,2.232714541
Niobrara County,P7,35,0.056341858,0,41,0.473899693,0,695,1,1,-1.452394447,-1.338311173
Park County,P7,35,0.047859795,-6,36,0.582132565,0,695,0.777408638,0.664451827,-0.704561463,-0.5470322
Platte County,P7,35,0.052192633,-19,33,0.750519751,0,695,0.003322259,0.162790698,6.891685651,1.153269313
Sheridan County,P7,35,0.04241236,-20,31.25,0.721638655,0,695,0.003322259,0.049833887,3.87677176,1.969210363
Sublette County,P7,35,0.041253252,-5,39.5,0.533998187,0,695,0.34551495,0.627906977,0.405969989,-0.388313228
Sweetwater County,P7,35,0.046977686,-10,35,0.62962963,0,695,0.156146179,0.382059801,1.289210095,0.239981074
Teton County,P7,35,0.037817966,-20,41,0.657579062,0,695,0.003322259,0.043189369,4.92199677,2.144946807
Uinta County,P7,35,0.046221398,-7,39,0.591549296,0,695,0.172757475,0.431893688,1.07310245,0.075270771
Washakie County,P7,35,0.044574201,0,37,0.482965932,0,695,1,1,-1.162271908,-1.331232979
Weston County,P7,35,0.03698719,10,27,0.23943662,0,695,0.112956811,0.34551495,1.387300098,0.379778967
