COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P14,14,0.053030461,-4,20.5,0.565656566,0,695,0.102990033,0.431893688,1.858457659,0.11420299
Big Horn County,P14,14,0.053347186,-3,22,0.553530752,0,695,0.089700997,0.548172757,1.983270254,-0.173678237
Campbell County,P14,14,0.048938456,-6,17,0.62247191,0,695,0.073089701,0.322259136,2.054628524,0.513624937
Carbon County,P14,14,0.037971746,11,12,0.206385405,0,695,0.003322259,0.063122924,13.15781347,1.872507207
Converse County,P14,14,0.046378205,-5,19,0.620885358,0,695,0.026578073,0.352159468,2.822783514,0.375751848
Crook County,P14,14,0.050114722,-8,17,0.667812142,0,695,0.003322259,0.086378738,9.22813918,1.723711682
Fremont County,P14,14,0.055542005,0,25,0.497737557,0,695,1,1,-1.196133077,-1.156369755
Goshen County,P14,14,0.054940771,3,23,0.424719101,0,695,0.166112957,0.561461794,1.302972409,-0.214985442
Hot Springs County,P14,14,0.054505565,-4,25.5,0.544566545,0,695,0.219269103,0.481727575,1.059317533,-0.099186777
Johnson County,P14,14,0.05370917,-2,22,0.527412281,0,695,0.392026578,0.734219269,0.522123894,-0.648256114
Laramie County,P14,14,0.044535265,3,21,0.425485961,0,695,0.093023256,0.611295681,1.977310771,-0.271085264
Lincoln County,P14,14,0.047258282,-1,21,0.508714597,0,695,0.780730897,0.833887043,-0.471750092,-0.748156027
Natrona County,P14,14,0.051121003,5,19,0.348810872,0,695,0.006644518,0.332225914,3.757156625,0.386441331
Niobrara County,P14,14,0.055301319,2,21,0.443951165,0,695,0.408637874,0.827242525,0.573177465,-0.815743799
Park County,P14,14,0.053369017,5,23,0.402537486,0,695,0.056478405,0.275747508,2.17523831,0.719160606
Platte County,P14,14,0.054393567,4,20,0.394931362,0,695,0.056478405,0.418604651,2.273767745,0.194348419
Sheridan County,P14,14,0.05453563,-2,22,0.528697572,0,695,0.352159468,0.631229236,0.803547565,-0.279128642
Sublette County,P14,14,0.046769425,4,20,0.375846501,0,695,0.063122924,0.42192691,2.080622275,0.241947895
Sweetwater County,P14,14,0.039623813,1,25,0.477094972,0,695,0.727574751,0.893687708,-0.145864991,-0.862508075
Teton County,P14,14,0.044922769,-5,19,0.612829324,0,695,0.006644518,0.209302326,4.672987248,0.912272581
Uinta County,P14,14,0.042357561,2,20,0.426580922,0,695,0.435215947,0.697674419,0.575481755,-0.531004101
Washakie County,P14,14,0.048732849,-4,17,0.635869565,0,695,0.009966777,0.382059801,3.746596109,0.383271816
Weston County,P14,14,0.051233978,-2,14,0.566703418,0,695,0.445182724,0.720930233,0.243841628,-0.598838151
