COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P5,21,0.029960519540640267,-2.0,20.0,0.5344168260038241,0,695,0.6345514950166113,0.6411960132890365,-0.18494980652300141,-0.38085540498298304
Big Horn County,P5,21,0.04495481124083266,-5.0,18.0,0.6062846580406654,0,695,0.04318936877076412,0.12624584717607973,2.3920217496686482,1.4240404077849926
Campbell County,P5,21,0.038407820213172655,-6.0,17.5,0.6670030272452069,0,695,0.11627906976744186,0.1362126245847176,1.6161942102910443,1.3935893019293848
Carbon County,P5,21,0.04096218023627241,0.0,20.0,0.4721153846153846,0,695,1.0,1.0,-1.5441409238468689,-1.3271937491973755
Converse County,P5,21,0.041433955081190514,-6.0,18.0,0.6299810246679317,0,695,0.08305647840531562,0.09634551495016612,1.8083993989169742,1.8771856015369748
Crook County,P5,21,0.05165893450258467,0.0,18.0,0.48778195488721804,0,695,1.0,1.0,-1.286584952591618,-1.2945421209698287
Fremont County,P5,21,0.041714993174947146,-4.0,19.0,0.5955473098330241,0,695,0.22259136212624583,0.3388704318936877,1.0250906354126987,0.5342465753424658
Goshen County,P5,21,0.04389196622812128,-4.0,20.0,0.5692742695570217,0,695,0.2857142857142857,0.31561461794019935,0.6868064504310324,0.652558854478993
Hot Springs County,P5,21,0.052578807023866005,2.0,19.0,0.37524557956778,0,695,0.760797342192691,0.6943521594684385,-0.5791832977435337,-0.45042660917843663
Johnson County,P5,21,0.05059287874215444,-5.0,21.0,0.581039755351682,0,695,0.24916943521594684,0.22259136212624583,0.8422062474733085,1.0114949492968286
Laramie County,P5,21,0.033137761777972646,4.0,20.0,0.37888784165881245,0,695,0.15946843853820597,0.2757475083056478,1.3191509424129086,0.7825985438396484
Lincoln County,P5,21,0.04233713624454224,-5.0,17.0,0.6579439252336449,0,695,0.07973421926910298,0.09966777408637874,2.0003556274643044,1.7329966044653322
Natrona County,P5,21,0.04484262390420997,4.0,19.0,0.37962962962962965,0,695,0.1362126245847176,0.33222591362126247,1.4687559594024318,0.5986857811908918
Niobrara County,P5,21,0.05166625183627648,-4.0,19.0,0.5879396984924623,0,695,0.3654485049833887,0.4219269102990033,0.5135603255533709,0.20921268422727493
Park County,P5,21,0.04310606094557908,3.0,15.0,0.35009861932938857,0,695,0.4219269102990033,0.5382059800664452,0.3448849580177227,-0.04829254895810479
Platte County,P5,21,0.0508285973324308,-5.0,18.0,0.6734104046242775,0,695,0.12956810631229235,0.2159468438538206,1.4917238318919865,1.0061446752082162
Sheridan County,P5,21,0.045928986906089014,-1.0,17.0,0.5118483412322274,0,695,0.8770764119601329,0.9036544850498339,-0.7579039587834319,-0.8748090649105817
Sublette County,P5,21,0.042254057939955195,0.0,21.0,0.49907749077490776,0,695,1.0,1.0,-1.3371192643829406,-1.427519286057087
Sweetwater County,P5,21,0.04475860158903605,1.0,18.0,0.44040036396724297,0,695,0.8039867109634552,0.8604651162790697,-0.5477015128782363,-0.7821749684266801
Teton County,P5,21,0.035977876128025804,0.0,22.0,0.4834862385321101,0,695,1.0,1.0,-1.344565618512361,-1.2033402853006203
Uinta County,P5,21,0.037438946658058525,-4.0,19.0,0.6081708449396471,0,695,0.11295681063122924,0.3089700996677741,1.4132342592597797,0.6918612057213261
Washakie County,P5,21,0.04405104381349204,1.0,15.0,0.4389782403027436,0,695,0.8704318936877077,0.8770764119601329,-0.8127135572558941,-0.8342746205086228
Weston County,P5,21,0.04364173990422928,5.0,17.0,0.3778467908902691,0,695,0.3089700996677741,0.2724252491694352,0.6565454466662487,0.7031837391125371
