county,source_lag_column,cp_date,direction,from_sign,to_sign,lag_at_cp_raw,lag_at_cp_smoothed
Albany_County,lag_days,2022-06-24,neg→pos,-1,1,12.0,6.523809523809529
Albany_County,lag_days,2022-09-28,pos→neg,1,-1,-1.0,-1.0000000000000007
Albany_County,lag_days,2022-10-11,neg→pos,-1,1,6.0,5.952380952380957
Albany_County,lag_days,2022-11-07,pos→neg,1,-1,-1.0,-1.0000000000000007
Albany_County,lag_days,2022-12-06,neg→pos,-1,1,0.5,0.4523809523809527
Albany_County,lag_days,2023-01-03,pos→neg,1,-1,-1.0,-1.0000000000000007
Albany_County,lag_days,2023-02-09,neg→pos,-1,1,4.5,5.0000000000000036
Big_Horn_County,lag_days,2022-01-07,neg→pos,-1,1,8.0,7.857142857142863
Big_Horn_County,lag_days,2022-03-24,pos→neg,1,-1,-1.0,-1.0000000000000007
Big_Horn_County,lag_days,2022-08-17,neg→pos,-1,1,3.0,2.4523809523809543
Big_Horn_County,lag_days,2022-09-30,pos→neg,1,-1,-1.0,-1.0000000000000007
Big_Horn_County,lag_days,2022-12-16,neg→pos,-1,1,8.5,8.547619047619055
Big_Horn_County,lag_days,2023-01-15,pos→neg,1,-1,-1.0,-1.0000000000000007
Big_Horn_County,lag_days,2023-02-07,neg→pos,-1,1,1.5,1.5000000000000013
Campbell_County,lag_days,2022-02-14,neg→pos,-1,1,5.0,-2.380952380952383
Campbell_County,lag_days,2022-02-28,pos→neg,1,-1,-1.0,-0.5714285714285718
Campbell_County,lag_days,2022-04-04,neg→pos,-1,1,6.0,0.47619047619047716
Campbell_County,lag_days,2022-04-14,pos→neg,1,-1,-1.0,-1.0000000000000007
Campbell_County,lag_days,2022-05-25,neg→pos,-1,1,2.0,-2.7142857142857157
Campbell_County,lag_days,2022-05-29,pos→neg,1,-1,-1.0,-1.0000000000000007
Campbell_County,lag_days,2022-06-24,neg→pos,-1,1,13.0,7.2380952380952435
Campbell_County,lag_days,2022-07-15,pos→neg,1,-1,-1.0,-1.0000000000000007
Campbell_County,lag_days,2022-11-22,neg→pos,-1,1,10.0,9.95238095238096
Campbell_County,lag_days,2022-12-20,pos→neg,1,-1,-1.0,-1.0000000000000007
Campbell_County,lag_days,2023-02-10,neg→pos,-1,1,2.0,2.8571428571428594
Campbell_County,lag_days,2023-02-18,pos→neg,1,-1,-1.0,-1.0000000000000007
Carbon_County,lag_days,2021-12-23,pos→neg,1,-1,-1.0,-1.0000000000000007
Carbon_County,lag_days,2022-01-03,neg→pos,-1,1,12.0,11.904761904761914
Carbon_County,lag_days,2022-03-06,pos→neg,1,-1,-1.0,-1.0000000000000007
Carbon_County,lag_days,2022-09-13,neg→pos,-1,1,5.0,0.14285714285714313
Carbon_County,lag_days,2022-10-01,pos→neg,1,-1,-1.0,-1.0000000000000007
Carbon_County,lag_days,2022-10-05,neg→pos,-1,1,3.5,3.5000000000000027
Carbon_County,lag_days,2022-10-31,pos→neg,1,-1,-1.0,-1.0000000000000007
Carbon_County,lag_days,2023-02-08,neg→pos,-1,1,1.0,0.9047619047619054
Converse_County,lag_days,2022-03-10,pos→neg,1,-1,-1.0,-1.0000000000000007
Converse_County,lag_days,2022-07-06,neg→pos,-1,1,3.5,3.4523809523809548
Converse_County,lag_days,2022-10-16,pos→neg,1,-1,-1.0,-1.0476190476190483
Converse_County,lag_days,2022-11-13,neg→pos,-1,1,1.0,-0.9047619047619052
Converse_County,lag_days,2022-11-17,pos→neg,1,-1,-1.0,-0.9047619047619054
Converse_County,lag_days,2022-11-23,neg→pos,-1,1,3.0,6.3333333333333375
Converse_County,lag_days,2023-01-10,pos→neg,1,-1,-1.0,-1.0000000000000007
Converse_County,lag_days,2023-02-09,neg→pos,-1,1,10.0,3.476190476190479
Crook_County,lag_days,2022-01-13,pos→neg,1,-1,-1.0,-1.0000000000000007
Crook_County,lag_days,2022-02-13,neg→pos,-1,1,7.0,-0.1428571428571428
Crook_County,lag_days,2022-02-22,pos→neg,1,-1,-1.0,-1.1428571428571437
Crook_County,lag_days,2022-03-03,neg→pos,-1,1,6.5,6.452380952380957
Crook_County,lag_days,2022-03-28,pos→neg,1,-1,-1.0,-1.0000000000000007
Crook_County,lag_days,2022-12-06,neg→pos,-1,1,2.5,2.404761904761907
Crook_County,lag_days,2022-12-18,pos→neg,1,-1,-1.0,-1.0000000000000007
Fremont_County,lag_days,2022-01-26,neg→pos,-1,1,28.0,16.142857142857157
Fremont_County,lag_days,2022-03-16,pos→neg,1,-1,-1.0,-1.0000000000000007
Fremont_County,lag_days,2022-07-01,neg→pos,-1,1,14.0,7.190476190476197
Fremont_County,lag_days,2022-07-23,pos→neg,1,-1,-1.0,-1.0000000000000007
Fremont_County,lag_days,2022-08-12,neg→pos,-1,1,1.5,1.5476190476190488
Fremont_County,lag_days,2022-09-14,pos→neg,1,-1,-1.0,-1.0000000000000007
Fremont_County,lag_days,2022-12-07,neg→pos,-1,1,14.0,7.952380952380958
Fremont_County,lag_days,2023-01-01,pos→neg,1,-1,-1.0,-1.0000000000000007
