county,source_lag_column,cp_date,direction,from_sign,to_sign,lag_at_cp_raw,lag_at_cp_smoothed
Goshen_County,lag_days,2020-04-06,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2020-04-30,neg→pos,-1,1,1.0,-1.0952380952380958
Goshen_County,lag_days,2020-06-22,pos→neg,1,-1,-1.0,-0.9047619047619054
Goshen_County,lag_days,2020-07-04,neg→pos,-1,1,5.0,2.761904761904764
Goshen_County,lag_days,2020-07-17,pos→neg,1,-1,-1.0,-1.095238095238096
Goshen_County,lag_days,2020-07-22,neg→pos,-1,1,2.5,2.5000000000000018
Goshen_County,lag_days,2020-08-18,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2020-08-28,neg→pos,-1,1,2.5,2.5476190476190497
Goshen_County,lag_days,2020-09-10,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2020-09-27,neg→pos,-1,1,9.0,4.761904761904765
Goshen_County,lag_days,2020-10-12,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2020-11-14,neg→pos,-1,1,2.0,0.7619047619047625
Goshen_County,lag_days,2020-11-17,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2021-01-07,neg→pos,-1,1,1.0,-1.523809523809525
Goshen_County,lag_days,2021-02-10,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2021-03-04,neg→pos,-1,1,10.0,5.809523809523814
Goshen_County,lag_days,2021-05-09,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2021-05-31,neg→pos,-1,1,1.0,-0.7142857142857146
Goshen_County,lag_days,2021-06-15,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2021-07-21,neg→pos,-1,1,4.0,4.047619047619051
Goshen_County,lag_days,2021-08-25,pos→neg,1,-1,-1.0,-1.0476190476190483
Goshen_County,lag_days,2021-09-04,neg→pos,-1,1,5.0,5.095238095238099
Goshen_County,lag_days,2021-09-30,pos→neg,1,-1,-1.0,-1.0000000000000007
Goshen_County,lag_days,2021-10-09,neg→pos,-1,1,1.0,-0.5952380952380956
Goshen_County,lag_days,2021-10-11,pos→neg,1,-1,-1.0,-0.5714285714285718
Goshen_County,lag_days,2021-11-04,neg→pos,-1,1,1.0,0.8095238095238101
