county,source_lag_column,cp_date,direction,from_sign,to_sign,lag_at_cp_raw,lag_at_cp_smoothed
Converse_County,lag_days,2020-02-11,pos→neg,1,-1,-1.0,-1.0000000000000007
Converse_County,lag_days,2020-09-02,neg→pos,-1,1,16.5,11.119047619047628
Converse_County,lag_days,2020-09-27,pos→neg,1,-1,-1.0,-1.0000000000000007
Converse_County,lag_days,2020-11-16,neg→pos,-1,1,3.0,1.6190476190476204
Converse_County,lag_days,2020-11-28,pos→neg,1,-1,-1.0,-0.8571428571428578
Converse_County,lag_days,2020-12-29,neg→pos,-1,1,16.5,16.500000000000014
Converse_County,lag_days,2021-05-17,pos→neg,1,-1,-1.0,-1.0000000000000007
Converse_County,lag_days,2021-06-23,neg→pos,-1,1,1.0,1.0476190476190483
Converse_County,lag_days,2021-08-10,pos→neg,1,-1,-1.0,-1.0000000000000007
Converse_County,lag_days,2021-10-01,neg→pos,-1,1,1.0,0.0
