COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P5,21,0.06802179894148462,-4.0,17.0,0.5917241379310345,0,448,0.15614617940199335,0.32558139534883723,1.3558833556120513,0.551890960109708
Big Horn County,P5,21,0.051933803609470065,-4.0,18.0,0.6139860139860139,0,448,0.2591362126245847,0.3488372093023256,0.8994897779183997,0.49650718278162187
Campbell County,P5,21,0.0647808628800219,-7.0,15.0,0.700709219858156,0,448,0.029900332225913623,0.09966777408637874,2.5292702745707927,1.7713619965989165
Carbon County,P5,21,0.06741802556266835,-9.0,15.0,0.7363896848137536,0,448,0.009966777408637873,0.0664451827242525,3.6206059676488254,1.9238948864483163
Converse County,P5,21,0.0660424756517153,-1.0,18.0,0.5007235890014472,0,448,0.8571428571428571,0.8770764119601329,-0.7705470898933093,-0.8271425770605472
Crook County,P5,21,0.06085284467239505,0.0,16.0,0.4864091559370529,0,448,1.0,1.0,-1.2571742975702271,-1.2849616092640037
Fremont County,P5,21,0.06462505744207016,0.0,21.0,0.47801418439716314,0,448,1.0,1.0,-1.1721264535523421,-1.3078529841723983
Goshen County,P5,21,0.05770830322993596,-5.0,15.0,0.6705202312138728,0,448,0.11960132890365449,0.16279069767441862,1.6734219276186688,1.1400710003768766
Hot Springs County,P5,21,0.062280649469982914,0.0,21.0,0.48428571428571426,0,448,1.0,1.0,-1.252770044811054,-1.3158057397432232
Johnson County,P5,21,0.0636881841880215,-7.0,17.0,0.6691068814055637,0,448,0.03986710963455149,0.10963455149501661,2.239034277391589,1.6332767999117972
Laramie County,P5,21,0.06013657709480464,0.0,17.0,0.4864864864864865,0,448,1.0,1.0,-1.2657146368674863,-1.2409216900080744
Lincoln County,P5,21,0.06010972656121817,-1.0,20.0,0.5195681511470985,0,448,0.8604651162790697,0.8870431893687708,-0.8363130336981426,-0.9213278442417513
Natrona County,P5,21,0.06678697554275641,-4.0,19.0,0.6048850574712644,0,448,0.33222591362126247,0.2823920265780731,0.6119441407611486,0.536732059430439
Niobrara County,P5,21,0.05203752906743359,5.0,15.0,0.29127725856697817,0,448,0.20930232558139536,0.3122923588039867,0.9780741019715642,0.5831712255172651
Park County,P5,21,0.06291099679777792,-6.0,12.0,0.6920980926430518,0,448,0.15282392026578073,0.09966777408637874,1.280455826740266,1.6342641977405343
Platte County,P5,21,0.05947120592670295,-0.5,21.0,0.5,0,448,0.8770764119601329,0.8571428571428571,-1.1214674739785275,-1.1170607350488815
Sheridan County,P5,21,0.06257990247560333,-4.0,15.0,0.6570605187319885,0,448,0.21926910299003322,0.38870431893687707,0.969288026047449,0.34641016151377557
Sublette County,P5,21,0.06384333871835803,2.0,16.0,0.4262068965517241,0,448,0.5813953488372093,0.6976744186046512,-0.12592031231971007,-0.4734542359037931
Sweetwater County,P5,21,0.060337452338247374,-4.0,21.75,0.5896358543417367,0,448,0.1760797342192691,0.33222591362126247,1.349682008549957,0.4652980964038749
Teton County,P5,21,0.06754153230079636,4.0,22.0,0.4051355206847361,0,448,0.3521594684385382,0.33222591362126247,0.4530085811365253,0.4698684785175039
Uinta County,P5,21,0.06445889516004995,1.0,15.0,0.4489795918367347,0,448,0.8604651162790697,0.8837209302325582,-0.7025037294395985,-0.8901366069085801
Washakie County,P5,21,0.06374723495753712,-1.0,21.0,0.5105782792665726,0,448,0.8637873754152824,0.8770764119601329,-0.8876520861000116,-0.9303028862835844
Weston County,P5,21,0.0663427532079617,-4.0,16.0,0.6036671368124118,0,448,0.2059800664451827,0.3654485049833887,1.0096418075795341,0.4026994283342369
