COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P28,28,0.03875714648954421,27.0,24.0,0.2272189349112426,0,695,0.0033222591362126247,0.03322259136212625,7.401453961673478,2.247701770966634
Big Horn County,P28,28,0.04024702842723935,-13.0,29.0,0.6983805668016194,0,695,0.0033222591362126247,0.046511627906976744,3.5085142380455294,1.9910672761864527
Campbell County,P28,28,0.039239992320591575,14.0,33.0,0.3193717277486911,0,695,0.0033222591362126247,0.3853820598006645,4.478574504691945,0.2914711833128041
Carbon County,P28,28,0.03301683807667011,9.0,33.0,0.3619441571871768,0,695,0.0033222591362126247,0.43853820598006643,3.3179547880155225,-0.0009746308625255002
Converse County,P28,28,0.0508169851029376,-4.0,45.0,0.5305676855895196,0,695,0.19269102990033224,0.6611295681063123,1.260720427174942,-0.5216850755644881
Crook County,P28,28,0.045652831429646275,-8.0,46.0,0.5726872246696035,0,695,0.3089700996677741,0.6046511627906976,0.7630410446219079,-0.41606088745885444
Fremont County,P28,28,0.03921587445802204,-14.0,32.0,0.6903499469777307,0,695,0.0033222591362126247,0.2425249169435216,8.003293292933963,0.7587945430550658
Goshen County,P28,28,0.05543729013940367,-7.0,43.0,0.5734341252699784,0,695,0.19601328903654486,0.6146179401993356,0.996383141170193,-0.376082851339646
Hot Springs County,P28,28,0.0538577678670216,-6.0,42.0,0.5747001090512541,0,695,0.11960132890365449,0.6644518272425249,1.5296110917235757,-0.5343815232517688
Johnson County,P28,28,0.05401201279818751,17.0,26.0,0.22848034006376194,0,695,0.0033222591362126247,0.08305647840531562,7.798882404797714,1.7961852663205118
Laramie County,P28,28,0.04222036758489457,14.0,30.0,0.26799557032115173,0,695,0.0033222591362126247,0.28903654485049834,6.6629982249544195,0.6095798952454075
Lincoln County,P28,28,0.04065896819673839,7.0,51.0,0.4491428571428571,0,695,0.05647840531561462,0.4750830564784053,2.130167100032298,-0.09852864082732628
Natrona County,P28,28,0.04239809201573353,27.0,10.0,0.066429418742586,0,695,0.0033222591362126247,0.2591362126245847,7.579112816248384,1.180406813432345
Niobrara County,P28,28,0.05108432648990204,-27.0,15.0,0.8405627198124267,0,695,0.0033222591362126247,0.16943521594684385,14.296981602140702,1.4724003106501702
Park County,P28,28,0.05759062427149889,-13.0,43.0,0.6190476190476191,0,695,0.0033222591362126247,0.2691029900332226,6.585489997803949,0.6261704067581093
Platte County,P28,28,0.050347039621973386,-13.0,36.0,0.6290491118077325,0,695,0.0033222591362126247,0.2558139534883721,5.722901598060687,0.694393706374387
Sheridan County,P28,28,0.0551861978910707,7.0,47.0,0.3978260869565217,0,695,0.19933554817275748,0.5415282392026578,1.0058076276606562,-0.19393528266991591
Sublette County,P28,28,0.0268427858455892,-12.0,31.0,0.6830031282586028,0,695,0.0033222591362126247,0.3222591362126246,4.199952775835417,0.40313271641256665
Sweetwater County,P28,28,0.032742112543571046,15.0,29.0,0.26360725720384204,0,695,0.0033222591362126247,0.3222591362126246,4.6019492449254304,0.5325875558428639
Teton County,P28,28,0.04165298034808275,12.0,37.0,0.33718487394957986,0,695,0.0033222591362126247,0.31893687707641194,3.743264825717798,0.424470611992061
Uinta County,P28,28,0.05192713853973245,-6.0,40.75,0.5873180873180873,0,695,0.29900332225913623,0.6146179401993356,0.7100389530941635,-0.4098389626891357
Washakie County,P28,28,0.04254595314018095,0.0,33.0,0.49948822927328557,0,695,1.0,1.0,-1.3921026930525422,-1.368022310988648
Weston County,P28,28,0.05288965011538858,14.0,31.0,0.3009814612868048,0,695,0.0033222591362126247,0.2857142857142857,4.783121701286986,0.553928731422662
