COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P14,7,0.073361245,-4,12,0.581349206,0,448,0.003322259,0.425249169,3.967312796,0.422438339
Big Horn County,P14,7,0.063770472,-5,8,0.62970297,0,448,0.003322259,0.212624585,7.120918469,1.204407993
Campbell County,P14,7,0.07168851,2,9,0.369606004,0,448,0.013289037,0.757475083,2.97255203,-0.617735843
Carbon County,P14,7,0.073899063,-6,10,0.669960474,0,448,0.003322259,0.142857143,6.533884046,1.656650072
Converse County,P14,7,0.07402343,0,12,0.497120921,0,448,1,1,-1.177646745,-1.553720255
Crook County,P14,7,0.060776264,0,12,0.495183044,0,448,1,1,-1.026876777,-1.141541317
Fremont County,P14,7,0.070200461,1,12,0.450592885,0,448,0.667774086,0.890365449,0.080224945,-1.10319755
Goshen County,P14,7,0.072153346,0,12,0.488461538,0,448,1,1,-0.880413126,-1.343018498
Hot Springs County,P14,7,0.071386365,5,10,0.315487572,0,448,0.003322259,0.382059801,5.782862574,0.755776959
Johnson County,P14,7,0.075346035,0,12,0.463855422,0,448,1,1,-0.994932691,-1.227074656
Laramie County,P14,7,0.068633143,5,9,0.308467742,0,448,0.003322259,0.252491694,7.443216796,1.073124414
Lincoln County,P14,7,0.069584987,-2,9,0.536062378,0,448,0.219269103,0.61461794,1.182072677,-0.243588676
Natrona County,P14,7,0.068960615,-2,12,0.534709193,0,448,0.249169435,0.664451827,1.225595015,-0.382830811
Niobrara County,P14,7,0.059128454,6,7,0.254509018,0,448,0.003322259,0.166112957,5.243081824,1.614880182
Park County,P14,7,0.074668602,-4,12,0.626692456,0,448,0.006644518,0.338870432,3.356123483,0.621186201
Platte County,P14,7,0.068814912,2,12,0.418287938,0,448,0.132890365,0.617940199,1.827855813,-0.308829101
Sheridan County,P14,7,0.069340808,-3,11,0.580078125,0,448,0.046511628,0.458471761,2.458723752,0.187939841
Sublette County,P14,7,0.071117077,6,6,0.217922607,0,448,0.003322259,0.023255814,8.545849788,2.755567286
Sweetwater County,P14,7,0.070837004,6,10,0.345167653,0,448,0.003322259,0.156146179,6.642925291,1.574255513
Teton County,P14,7,0.064745241,0,11,0.497064579,0,448,1,1,-1.218176419,-1.463400722
Uinta County,P14,7,0.071274068,-3,11,0.548828125,0,448,0.019933555,0.521594684,3.110837911,0.019560584
Washakie County,P14,7,0.068574378,0,12,0.487755102,0,448,1,1,-1.024169982,-1.30034559
Weston County,P14,7,0.070892996,0,12,0.490872211,0,448,1,1,-0.766014328,-1.308650214
