COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P28,35,0.06891658973700308,8.0,48.0,0.41835147744945567,0,448,0.3654485049833887,0.4883720930232558,0.39533162769583924,-0.18577827363018887
Big Horn County,P28,35,0.06969184814933446,-16.0,34.0,0.6740157480314961,0,448,0.0033222591362126247,0.10631229235880399,2.7127503855027273,1.468501283529089
Campbell County,P28,35,0.06451558835306119,-1.0,53.5,0.5024875621890548,0,448,0.9933554817275747,0.9069767441860465,-2.171288331752178,-1.128472229876074
Carbon County,P28,35,0.06618808623518198,-14.0,47.0,0.6087689713322091,0,448,0.006644518272425249,0.42524916943521596,3.1581279660856656,0.11648403009679736
Converse County,P28,35,0.0637248472385225,-8.0,43.0,0.5787923416789397,0,448,0.13953488372093023,0.5415282392026578,1.295775138571792,-0.22918310304470008
Crook County,P28,35,0.049212971782820684,3.0,29.75,0.4185303514376997,0,448,0.42524916943521596,0.8272425249169435,0.1635800986003362,-0.9109423448407032
Fremont County,P28,35,0.07215603761467952,-3.0,36.25,0.539308176100629,0,448,0.47840531561461797,0.8239202657807309,0.0641454265040991,-1.0233461848378327
Goshen County,P28,35,0.07425519184312247,-7.0,38.0,0.6097946287519748,0,448,0.06976744186046512,0.7242524916943521,1.8875775197268003,-0.7695988848581986
Hot Springs County,P28,35,0.0625592207306113,8.5,40.0,0.3569277108433735,0,448,0.07641196013289037,0.44518272425249167,1.5768757358075698,-0.008884658211136954
Johnson County,P28,35,0.06964743222113155,0.0,34.0,0.4736,0,448,1.0,1.0,-1.3842267592630717,-1.4602341335336009
Laramie County,P28,35,0.06603721135462291,-6.0,45.0,0.5647058823529412,0,448,0.19933554817275748,0.707641196013289,1.0080309936760827,-0.6886514414130734
Lincoln County,P28,35,0.0739713441504959,-19.0,34.0,0.6856240126382307,0,448,0.0033222591362126247,0.1760797342192691,6.7188845080442645,1.0339989912616947
Natrona County,P28,35,0.06455904446422064,-7.0,26.0,0.6340057636887608,0,448,0.04318936877076412,0.574750830564784,2.180212347568656,-0.4054061051532224
Niobrara County,P28,35,0.07559348615139971,-29.0,32.0,0.7708703374777975,0,448,0.0033222591362126247,0.2026578073089701,6.256038494483653,1.1164608419320885
Park County,P28,35,0.03479133025877688,-8.0,33.0,0.6396103896103896,0,448,0.09966777408637874,0.6677740863787376,1.6320554153530804,-0.601519053033353
Platte County,P28,35,0.02617928290531647,0.0,27.75,0.4900332225913621,0,448,1.0,1.0,-1.2505035829373357,-1.4739469842608208
Sheridan County,P28,35,0.032556340564330766,1.0,41.0,0.4418238993710692,0,448,0.8272425249169435,0.8903654485049833,-0.7985008731404529,-0.9792353577755631
Sublette County,P28,35,0.06322320485896507,-0.5,42.0,0.5,0,448,0.9634551495016611,0.9136212624584718,-1.3257013465700611,-1.1932155856862865
Sweetwater County,P28,35,0.062290248457286486,-8.0,41.0,0.6194267515923567,0,448,0.09966777408637874,0.5813953488372093,1.6059553073063928,-0.366790614596953
Teton County,P28,35,0.0573869957135736,-9.5,47.0,0.5938511326860841,0,448,0.1893687707641196,0.4053156146179402,0.8440901359957463,0.07239050877869264
Uinta County,P28,35,0.06579906969591715,-4.0,30.25,0.5535714285714286,0,448,0.3023255813953488,0.7342192691029901,0.7088121012543706,-0.6711708228215655
Washakie County,P28,35,0.07451703428552561,-18.0,49.75,0.6411960132890365,0,448,0.0033222591362126247,0.12624584717607973,5.286765569397006,1.2769673664423187
Weston County,P28,35,0.07144389732887242,-26.0,31.0,0.7755775577557755,0,448,0.0033222591362126247,0.016611295681063124,10.461858016145637,2.6076718370249847
