COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P7,21,0.07131253170324282,-5.0,32.0,0.565068493150685,0,448,0.49169435215946844,0.5614617940199336,0.09737632504656613,-0.2453659978303444
Big Horn County,P7,21,0.06531980461434797,-2.0,35.0,0.5191986644407346,0,448,0.4750830564784053,0.7209302325581395,0.21502135901367964,-0.5937298382250412
Campbell County,P7,21,0.069138102727408,-8.0,27.5,0.6606260296540363,0,448,0.009966777408637873,0.2691029900332226,3.3826805781960703,0.7914507413545313
Carbon County,P7,21,0.07227495608514067,0.0,31.0,0.49356913183279744,0,448,1.0,1.0,-1.189965870455551,-1.3463793782465616
Converse County,P7,21,0.07078436802765667,-4.0,31.5,0.5626043405676127,0,448,0.2956810631229236,0.6445182724252492,0.644509825023797,-0.4455741449468465
Crook County,P7,21,0.06408965650630041,-3.0,21.0,0.5819793205317577,0,448,0.3588039867109635,0.5581395348837209,0.5307705786844924,-0.19110519750445665
Fremont County,P7,21,0.07208740238340865,4.0,29.0,0.3648424543946932,0,448,0.15282392026578073,0.5780730897009967,1.454251201081235,-0.24293757716804323
Goshen County,P7,21,0.07327525496423641,2.0,27.0,0.4274061990212072,0,448,0.5980066445182725,0.7840531561461794,-0.26561687428918923,-0.7906020190118926
Hot Springs County,P7,21,0.0700421218917123,-5.0,27.0,0.5917721518987342,0,448,0.04983388704318937,0.5448504983388704,2.2940568169495816,-0.1766730342972593
Johnson County,P7,21,0.0702363821472853,-17.0,20.0,0.7364746945898778,0,448,0.0033222591362126247,0.023255813953488372,8.387712695954221,2.5959457611808943
Laramie County,P7,21,0.07027095998075562,-12.0,23.0,0.7074010327022375,0,448,0.0033222591362126247,0.22259136212624583,7.7458056096928685,0.9237167781405574
Lincoln County,P7,21,0.06294252841307593,0.0,37.0,0.4784110535405872,0,448,1.0,1.0,-1.1337957461409751,-1.3150018894079998
Natrona County,P7,21,0.07186620856699136,-9.0,33.0,0.5609756097560976,0,448,0.006644518272425249,0.1893687707641196,3.3394194582963443,1.0828538067754194
Niobrara County,P7,21,0.06452006287155107,-10.0,16.0,0.7551020408163265,0,448,0.0033222591362126247,0.1362126245847176,4.634512010142965,1.2938318458548765
Park County,P7,21,0.062494556261886956,-7.0,32.0,0.6112956810631229,0,448,0.023255813953488372,0.2425249169435216,2.5881545042474956,0.7524559968709048
Platte County,P7,21,0.039209426772515196,-2.0,17.0,0.5521739130434783,0,448,0.5348837209302325,0.7375415282392026,0.03267797659415647,-0.7323797842796285
Sheridan County,P7,21,0.06280791322111771,-13.0,18.0,0.7664473684210527,0,448,0.0033222591362126247,0.013289036544850499,6.066555002408846,2.9517600726715405
Sublette County,P7,21,0.06916675957969882,-8.0,21.0,0.6883942766295708,0,448,0.016611295681063124,0.10963455149501661,2.6369495199592223,1.5252493219634662
Sweetwater County,P7,21,0.06525573233618685,-2.0,31.0,0.5191986644407346,0,448,0.5681063122923588,0.813953488372093,-0.05110422989266388,-0.8859483759333744
Teton County,P7,21,0.06571729244708094,5.0,22.0,0.3471337579617834,0,448,0.3089700996677741,0.5083056478405316,0.7415829077511077,-0.06413213020974783
Uinta County,P7,21,0.0675264142565081,1.0,34.0,0.46709470304975925,0,448,0.8438538205980066,0.8803986710963455,-0.7171254166677868,-1.0198975278316893
Washakie County,P7,21,0.06352676267526289,-9.0,22.0,0.6629746835443038,0,448,0.006644518272425249,0.17275747508305647,3.5149800915970126,1.1548512323672564
Weston County,P7,21,0.07029935482394088,-4.0,22.0,0.6,0,448,0.19933554817275748,0.4883720930232558,1.1848222975359277,0.10136037354024573
