COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P7,7,0.074668796,-3,12,0.566600398,0,448,0.176079734,0.531561462,1.453053682,0.026296607
Big Horn County,P7,7,0.075997072,-1,12,0.521235521,0,448,0.488372093,0.704318937,0.657440097,-0.510282965
Campbell County,P7,7,0.072707493,-3,12,0.591254753,0,448,0.079734219,0.488372093,2.072828989,0.170854419
Carbon County,P7,7,0.075682857,-1,12,0.503891051,0,448,0.624584718,0.820598007,0.119544162,-0.809277311
Converse County,P7,7,0.072895151,-2,12,0.547024952,0,448,0.172757475,0.677740864,1.505604982,-0.456794266
Crook County,P7,7,0.066462472,-3,11,0.574387947,0,448,0.046511628,0.368770764,2.48899375,0.604482621
Fremont County,P7,7,0.075930393,4,9,0.310139165,0,448,0.003322259,0.26910299,4.730323908,0.931937709
Goshen County,P7,7,0.07475425,-1.5,12,0.526819923,0,448,0.332225914,0.651162791,0.401732536,-0.583574681
Hot Springs County,P7,7,0.075825232,-5,9,0.63878327,0,448,0.003322259,0.285714286,5.040250598,1.018872047
Johnson County,P7,7,0.071411497,-5,9,0.633663366,0,448,0.003322259,0.325581395,5.587991385,0.838449428
Laramie County,P7,7,0.074614447,-5,12,0.63960396,0,448,0.003322259,0.438538206,5.651357845,0.61490085
Lincoln County,P7,7,0.070535464,6,11,0.311340206,0,448,0.003322259,0.066445183,6.249122638,2.156626044
Natrona County,P7,7,0.073218983,-6,11,0.645544554,0,448,0.003322259,0.136212625,6.200024603,1.725746271
Niobrara County,P7,7,0.069966584,-4,7,0.676082863,0,448,0.013289037,0.259136213,3.269268152,0.880877777
Park County,P7,7,0.069799471,-2,12,0.551587302,0,448,0.139534884,0.591362126,1.662501792,-0.14101321
Platte County,P7,7,0.045026428,-2,11,0.563963964,0,448,0.07641196,0.674418605,2.168327864,-0.330436015
Sheridan County,P7,7,0.069897628,-6,10,0.663385827,0,448,0.003322259,0.053156146,7.046361884,2.285930159
Sublette County,P7,7,0.072421833,-3,11,0.557251908,0,448,0.049833887,0.289036545,2.414105709,0.762597254
Sweetwater County,P7,7,0.071486233,-1,12,0.50695825,0,448,0.601328904,0.840531561,0.202041237,-0.840742349
Teton County,P7,7,0.069508797,3,10,0.356603774,0,448,0.102990033,0.514950166,1.854447532,0.116866179
Uinta County,P7,7,0.06994675,-1,12,0.503861004,0,448,0.664451827,0.790697674,0.097939837,-0.591225465
Washakie County,P7,7,0.073050584,-5,11,0.608267717,0,448,0.003322259,0.142857143,5.452752542,1.495037787
Weston County,P7,7,0.072313922,0,12,0.45610687,0,448,1,1,-1.024892268,-1.203970609
