COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P3,28,0.05973370815668743,5.0,28.0,0.4096551724137931,0,448,0.6843853820598007,0.4186046511627907,-0.3866223852494821,0.19722859200573112
Big Horn County,P3,28,0.047808237018792825,2.0,20.0,0.4262734584450402,0,448,0.654485049833887,0.7641196013289037,-0.40219011188762566,-0.6872849747593383
Campbell County,P3,28,0.06445945521688815,5.0,21.0,0.37349397590361444,0,448,0.2558139534883721,0.37209302325581395,0.7355256712007029,0.3174175727913451
Carbon County,P3,28,0.0650006867062756,4.0,23.0,0.3820816864295125,0,448,0.38870431893687707,0.4186046511627907,0.3380250385719078,0.12435537640276528
Converse County,P3,28,0.05294045812017417,1.0,28.0,0.4598337950138504,0,448,0.9036544850498339,0.9136212624584718,-0.9592213510772456,-1.0028338319479302
Crook County,P3,28,0.05829788222278187,-5.0,16.0,0.6317991631799164,0,448,0.3023255813953488,0.3920265780730897,0.6501826167820765,0.393191631757973
Fremont County,P3,28,0.06512275291478317,2.0,24.5,0.4350736278447122,0,448,0.7009966777408638,0.7142857142857143,-0.5361895062089719,-0.6187794067208315
Goshen County,P3,28,0.06427928305178303,0.0,25.0,0.4818791946308725,0,448,1.0,1.0,-1.376402588141573,-1.3285514545960146
Hot Springs County,P3,28,0.05476907464185996,-5.0,21.0,0.5955678670360111,0,448,0.2425249169435216,0.4717607973421927,0.7940811521094319,0.11468661669032494
Johnson County,P3,28,0.05918969126510456,-4.0,29.0,0.5994236311239193,0,448,0.3754152823920266,0.5149501661129569,0.3110843663027131,-0.034864552662163976
Laramie County,P3,28,0.05422074835602177,1.0,28.75,0.473474801061008,0,448,0.8538205980066446,0.9235880398671097,-0.7789005788509537,-1.0981630340319302
Lincoln County,P3,28,0.061303588893399055,5.0,27.0,0.3900709219858156,0,448,0.5282392026578073,0.4684385382059801,-0.008719518062432508,0.0953570655503779
Natrona County,P3,28,0.06474653886152051,2.0,28.0,0.45265888456549935,0,448,0.7275747508305648,0.760797342192691,-0.567545301101365,-0.6362841418692059
Niobrara County,P3,28,0.06039964239841185,-3.0,20.0,0.5607734806629834,0,448,0.6245847176079734,0.6411960132890365,-0.3252342944057134,-0.33339599264105285
Park County,P3,28,0.06256752802776988,4.0,28.0,0.39780521262002744,0,448,0.6378737541528239,0.6212624584717608,-0.3855750175981327,-0.28250436896526016
Platte County,P3,28,0.04557289674456748,-5.0,20.0,0.616991643454039,0,448,0.17940199335548174,0.24916943521594684,1.2687609034608651,0.772714465757064
Sheridan County,P3,28,0.0634749946025283,3.0,18.0,0.4092140921409214,0,448,0.4883720930232558,0.574750830564784,0.0028483035802619036,-0.28122711460999505
Sublette County,P3,28,0.06295166967296205,-0.5,24.0,0.5,0,448,0.8970099667774086,0.8837209302325582,-1.26202028763375,-1.110435291624708
Sweetwater County,P3,28,0.06249958410701649,4.0,26.0,0.4375,0,448,0.4053156146179402,0.48172757475083056,0.29713492685946935,0.027611170770001626
Teton County,P3,28,0.06048414298118272,-2.0,28.0,0.52400548696845,0,448,0.840531561461794,0.7441860465116279,-0.8537343388833635,-0.7265034895893413
Uinta County,P3,28,0.06269703613702172,12.0,22.75,0.2726027397260274,0,448,0.029900332225913623,0.016611295681063124,2.80170561467337,2.9580060400508486
Washakie County,P3,28,0.06473126840562352,7.0,23.0,0.3622795115332429,0,448,0.2757475083056478,0.30564784053156147,0.7650337716812178,0.5972035967278632
Weston County,P3,28,0.06119165221093303,4.0,24.0,0.3861111111111111,0,448,0.4053156146179402,0.47840531561461797,0.23788924793482746,0.013804203799281845
