county,source_lag_column,cp_date,direction,from_sign,to_sign,lag_at_cp_raw,lag_at_cp_smoothed
Campbell_County,lag_days,2022-02-06,pos→neg,1,-1,-1.0,-1.0000000000000007
Campbell_County,lag_days,2022-04-12,neg→pos,-1,1,4.0,3.952380952380955
Campbell_County,lag_days,2022-05-07,pos→neg,1,-1,-1.0,-1.0000000000000007
Campbell_County,lag_days,2022-07-01,neg→pos,-1,1,5.0,4.952380952380956
Campbell_County,lag_days,2022-07-23,pos→neg,1,-1,-1.0,-1.0000000000000007
Campbell_County,lag_days,2022-08-14,neg→pos,-1,1,12.0,7.333333333333339
Campbell_County,lag_days,2022-08-31,pos→neg,1,-1,-1.0,-1.1904761904761914
Campbell_County,lag_days,2022-09-14,neg→pos,-1,1,9.0,6.9047619047619095
Campbell_County,lag_days,2022-10-18,pos→neg,1,-1,-1.0,-1.0000000000000007
Campbell_County,lag_days,2022-11-16,neg→pos,-1,1,2.0,0.952380952380953
Campbell_County,lag_days,2022-12-03,pos→neg,1,-1,-1.0,-1.0000000000000007
Campbell_County,lag_days,2022-12-14,neg→pos,-1,1,7.0,3.6666666666666696
Campbell_County,lag_days,2023-01-10,pos→neg,1,-1,-1.0,-1.0000000000000007
Campbell_County,lag_days,2023-02-06,neg→pos,-1,1,13.0,8.047619047619055
Campbell_County,lag_days,2023-03-01,pos→neg,1,-1,-1.0,-1.095238095238096
