county,source_lag_column,cp_date,direction,from_sign,to_sign,lag_at_cp_raw,lag_at_cp_smoothed
Teton_County,lag_days,2022-01-15,neg→pos,-1,1,7.0,3.2380952380952404
Teton_County,lag_days,2022-01-24,pos→neg,1,-1,-1.0,-1.0000000000000007
Teton_County,lag_days,2022-02-19,neg→pos,-1,1,1.5,1.404761904761906
Teton_County,lag_days,2022-03-02,pos→neg,1,-1,-1.0,-1.0000000000000007
Teton_County,lag_days,2022-04-04,neg→pos,-1,1,3.0,0.23809523809523847
Teton_County,lag_days,2022-04-16,pos→neg,1,-1,-1.0,-1.1428571428571437
Teton_County,lag_days,2022-04-22,neg→pos,-1,1,5.5,5.547619047619051
Teton_County,lag_days,2022-05-21,pos→neg,1,-1,-1.0,-1.238095238095239
Teton_County,lag_days,2022-06-29,neg→pos,-1,1,1.0,-0.04761904761904767
Teton_County,lag_days,2022-07-09,pos→neg,1,-1,-1.0,-0.9523809523809531
Teton_County,lag_days,2022-09-27,neg→pos,-1,1,1.0,1.238095238095239
Teton_County,lag_days,2022-11-06,pos→neg,1,-1,-1.0,-1.0000000000000007
Teton_County,lag_days,2022-12-10,neg→pos,-1,1,1.5,1.4523809523809534
Teton_County,lag_days,2023-01-24,pos→neg,1,-1,-1.0,-1.0000000000000007
Teton_County,lag_days,2023-02-08,neg→pos,-1,1,13.0,8.095238095238102
