COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P28,14,0.04376007283950554,13.0,9.0,0.21681997371879105,0,695,0.0033222591362126247,0.1893687707641196,4.075796104895227,1.3912259404937974
Big Horn County,P28,14,0.044350456045485064,-6.0,21.0,0.589803012746234,0,695,0.026578073089700997,0.24584717607973422,2.237739574083757,0.8493343148740717
Campbell County,P28,14,0.0419396443325894,12.0,18.0,0.31785714285714284,0,695,0.0033222591362126247,0.33554817275747506,6.113027548460772,0.9323729363902774
Carbon County,P28,14,0.035142077377955355,2.0,23.0,0.4452296819787986,0,695,0.3853820598006645,0.8272425249169435,0.6439219799490796,-0.9866814915630251
Converse County,P28,14,0.05480645289614357,-4.0,26.0,0.5335820895522388,0,695,0.019933554817275746,0.5913621262458472,2.744736875804527,-0.260321911046509
Crook County,P28,14,0.05105953562428477,-7.0,26.0,0.571604938271605,0,695,0.036544850498338874,0.6245847176079734,2.033102593900798,-0.2340864327416408
Fremont County,P28,14,0.04097287441828991,-12.0,17.0,0.687041564792176,0,695,0.0033222591362126247,0.17940199335548174,11.901599445037085,1.3621475378897796
Goshen County,P28,14,0.057287979568705086,-1.0,26.0,0.5079559363525091,0,695,0.8372093023255814,0.9435215946843853,-0.665038390264773,-1.3211350660719239
Hot Springs County,P28,14,0.05678609148003065,-5.0,26.0,0.5698663426488457,0,695,0.10963455149501661,0.5913621262458472,1.5680266952307773,-0.340891573098748
Johnson County,P28,14,0.05513874811031621,13.0,12.0,0.23381294964028776,0,695,0.0033222591362126247,0.06312292358803986,10.240570232213551,2.2055326430700934
Laramie County,P28,14,0.04465829342396367,8.0,20.0,0.3173431734317343,0,695,0.0033222591362126247,0.45182724252491696,6.083560973382686,0.24010638474351348
Lincoln County,P28,14,0.04934117741482385,8.0,26.0,0.43669250645994834,0,695,0.0033222591362126247,0.3388704318936877,5.209937172813823,0.5593330687485655
Natrona County,P28,14,0.04787392213613913,13.0,0.0,0.058666666666666666,0,695,0.0033222591362126247,0.53156146179402,4.373851675605719,0.761465050491099
Niobrara County,P28,14,0.05354403080574186,-13.0,2.0,0.844559585492228,0,695,0.0033222591362126247,0.42857142857142855,8.86580718253481,0.8957814555793301
Park County,P28,14,0.05914863262589638,-12.0,25.0,0.6419437340153452,0,695,0.0033222591362126247,0.1893687707641196,7.480149284759774,1.3108607927942648
Platte County,P28,14,0.05269753417230927,-11.5,20.0,0.6362530413625304,0,695,0.0033222591362126247,0.17940199335548174,7.500269182173693,1.2626049191702267
Sheridan County,P28,14,0.05713747227818955,7.0,18.0,0.29826732673267325,0,695,0.009966777408637873,0.48172757475083056,3.4317337490094997,0.16741796896220104
Sublette County,P28,14,0.03205993401091611,-8.0,18.0,0.6513002364066194,0,695,0.0033222591362126247,0.4318936877076412,6.700390651047709,0.32469719421342996
Sweetwater County,P28,14,0.035634286521886015,9.0,16.0,0.2809917355371901,0,695,0.0033222591362126247,0.4418604651162791,5.6239384980032625,0.3746411588058869
Teton County,P28,14,0.04251560305356597,11.0,21.0,0.32885085574572126,0,695,0.0033222591362126247,0.23920265780730898,6.594038813931946,1.0464991341097258
Uinta County,P28,14,0.05626996141517247,-5.0,26.0,0.571767497034401,0,695,0.15614617940199335,0.5614617940199336,1.3139122156797187,-0.26148341369578815
Washakie County,P28,14,0.04858733401588367,0.0,26.0,0.4912689173457509,0,695,1.0,1.0,-1.1321195388767553,-1.4372600683219796
Weston County,P28,14,0.054950754697912475,9.5,21.0,0.3645320197044335,0,695,0.0033222591362126247,0.3754152823920266,6.53559967219543,0.5268238000349785
