COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P14,21,0.06914336434047778,-4.0,26.0,0.5794392523364486,0,448,0.23255813953488372,0.5681063122923588,0.8979920462082321,-0.25363139082081576
Big Horn County,P14,21,0.05553201009470936,-3.0,26.25,0.5332278481012658,0,448,0.3654485049833887,0.6578073089700996,0.393021523037343,-0.4369426584539018
Campbell County,P14,21,0.06470733264069581,2.0,21.0,0.41875,0,448,0.5581395348837209,0.813953488372093,0.011268108493423768,-0.8529517654164114
Carbon County,P14,21,0.07110410980438038,-5.0,28.0,0.5709828393135725,0,448,0.08637873754152824,0.4318936877076412,1.8595184411406573,0.1511753344738428
Converse County,P14,21,0.07176397533561614,2.0,29.0,0.4562798092209857,0,448,0.6046511627906976,0.8338870431893688,-0.15653209603896642,-0.8411824805531921
Crook County,P14,21,0.05485302623545722,-2.0,21.5,0.5287713841368584,0,448,0.5714285714285714,0.760797342192691,-0.038092371722261216,-0.7180700593492759
Fremont County,P14,21,0.06627346635302497,0.0,30.0,0.46481178396072015,0,448,1.0,1.0,-1.1929540229700022,-1.3143640564827914
Goshen County,P14,21,0.06982292641614456,0.0,25.0,0.49013657056145676,0,448,1.0,1.0,-1.2145830176816719,-1.2166219507136486
Hot Springs County,P14,21,0.06920299808938273,7.5,25.0,0.3194444444444444,0,448,0.009966777408637873,0.33554817275747506,3.193825275924323,0.28462881458599404
Johnson County,P14,21,0.07150509083162204,0.0,27.25,0.44936708860759494,0,448,1.0,1.0,-1.343919052905253,-1.074220637973395
Laramie County,P14,21,0.05550463660199739,12.0,21.0,0.26800670016750416,0,448,0.0033222591362126247,0.06976744186046512,7.848575529434666,1.722141351680054
Lincoln County,P14,21,0.06450076935629577,-5.0,28.75,0.6163934426229508,0,448,0.11960132890365449,0.4584717607973422,1.4021388199108693,0.014171796214228913
Natrona County,P14,21,0.06495507698159804,0.0,25.0,0.4817073170731707,0,448,1.0,1.0,-1.31566286719383,-1.2645509905077184
Niobrara County,P14,21,0.05413366744898944,10.0,22.0,0.2739059967585089,0,448,0.0033222591362126247,0.12956810631229235,4.130571350840824,1.402176033128384
Park County,P14,21,0.07204809988345798,0.0,28.0,0.4848024316109423,0,448,1.0,1.0,-1.12721722011173,-1.1880642434833146
Platte County,P14,21,0.06383644471216424,1.0,29.0,0.47433903576982894,0,448,0.8372093023255814,0.8637873754152824,-0.7663917612746849,-0.9168381920485439
Sheridan County,P14,21,0.06147958276458098,-2.0,28.0,0.5343137254901961,0,448,0.521594684385382,0.7807308970099668,-0.0035669045653369653,-0.7273196302148941
Sublette County,P14,21,0.06290261621244056,16.0,16.0,0.14411247803163443,0,448,0.0033222591362126247,0.0033222591362126247,7.9010926115985365,4.102777946216223
Sweetwater County,P14,21,0.06941241859283971,2.0,24.0,0.44178628389154706,0,448,0.5880398671096345,0.717607973421927,-0.09418962631835087,-0.5919538329773604
Teton County,P14,21,0.06383210848343676,-9.0,21.0,0.6774193548387096,0,448,0.013289036544850499,0.2159468438538206,2.8188412198519703,0.9115568937966656
Uinta County,P14,21,0.0701976596418413,-3.0,21.0,0.5470494417862839,0,448,0.5182724252491694,0.7308970099667774,0.004410138862243879,-0.5922736468795511
Washakie County,P14,21,0.06372396546867624,0.0,22.0,0.4973730297723292,0,448,1.0,1.0,-1.2225565670243823,-1.1722025673016647
Weston County,P14,21,0.05834490891025545,2.0,32.0,0.4132231404958678,0,448,0.574750830564784,0.7807308970099668,-0.11912518368154332,-0.6964348662709398
