COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P3,35,0.058967009923872236,1.0,30.0,0.4709066305818674,0,448,0.9634551495016611,0.9368770764119602,-1.6456236453796291,-1.1317584826747527
Big Horn County,P3,35,0.047457997680756,1.0,22.0,0.45178335535006603,0,448,0.8604651162790697,0.9435215946843853,-0.9273814172161513,-1.0574315416946936
Campbell County,P3,35,0.06426758550335489,5.0,27.0,0.38976377952755903,0,448,0.37209302325581395,0.4717607973421927,0.3589089466788256,-0.00736802856818455
Carbon County,P3,35,0.06490030564202966,3.0,29.0,0.4217948717948718,0,448,0.6079734219269103,0.6744186046511628,-0.27812281630128577,-0.46316805786424714
Converse County,P3,35,0.05250270488833146,0.0,38.0,0.4881118881118881,0,448,1.0,1.0,-1.2814391457094743,-1.2977712907736363
Crook County,P3,35,0.05820654249667564,-2.0,19.75,0.5275482093663911,0,448,0.8106312292358804,0.8272425249169435,-0.753177443874234,-0.8093954839968812
Fremont County,P3,35,0.0648251178188606,3.0,29.0,0.4308300395256917,0,448,0.6578073089700996,0.7242524916943521,-0.454907431473491,-0.6297544017077049
Goshen County,P3,35,0.06421716253313602,3.0,30.0,0.4326923076923077,0,448,0.6378737541528239,0.6943521594684385,-0.40522565877364164,-0.5493208097245761
Hot Springs County,P3,35,0.05414317665783381,-3.0,28.0,0.5417236662106704,0,448,0.6843853820598007,0.7142857142857143,-0.5065559443702179,-0.6792111659437865
Johnson County,P3,35,0.058137867299326684,-2.0,31.75,0.532394366197183,0,448,0.7973421926910299,0.770764119601329,-0.7068511665372719,-0.7545435667950188
Laramie County,P3,35,0.053943547180819056,5.0,32.0,0.4124668435013263,0,448,0.28903654485049834,0.5581395348837209,0.560747649782414,-0.17852589995391155
Lincoln County,P3,35,0.06127456360027038,4.0,31.0,0.42448979591836733,0,448,0.7641196013289037,0.6843853820598007,-0.7653269184860803,-0.5373996628115842
Natrona County,P3,35,0.06453485311786587,2.0,28.0,0.44866920152091255,0,448,0.8305647840531561,0.7973421926910299,-0.7980976271089125,-0.7807449755364458
Niobrara County,P3,35,0.06010706821813666,1.0,26.0,0.4444444444444444,0,448,0.9102990033222591,0.893687707641196,-1.040486704293035,-0.9852974543540226
Park County,P3,35,0.061860082547523995,6.0,35.5,0.39300134589502017,0,448,0.5083056478405316,0.5382059800664452,-0.06672454997733075,-0.14015704387316752
Platte County,P3,35,0.045436883266369237,-6.0,21.0,0.6344827586206897,0,448,0.21926910299003322,0.28903654485049834,0.8715583284813954,0.5248730189338332
Sheridan County,P3,35,0.06234448972295391,0.0,32.0,0.48614958448753465,0,448,1.0,1.0,-1.2914101734982961,-1.3112429938075574
Sublette County,P3,35,0.06202034707768065,0.0,25.0,0.4966887417218543,0,448,1.0,1.0,-1.5444944821324669,-1.2634046135931374
Sweetwater County,P3,35,0.06229820292282746,1.0,31.0,0.47368421052631576,0,448,0.8571428571428571,0.8970099667774086,-0.8417784487502501,-0.9444511133201984
Teton County,P3,35,0.0603432071810597,-5.0,29.0,0.5977653631284916,0,448,0.5946843853820598,0.574750830564784,-0.19948830232926046,-0.27965530422293555
Uinta County,P3,35,0.062409725950753704,5.0,29.0,0.39169909208819714,0,448,0.4318936877076412,0.4152823920265781,0.10230485322791834,0.09742871217923903
Washakie County,P3,35,0.06464065515664215,13.0,26.0,0.2826086956521739,0,448,0.08637873754152824,0.1362126245847176,1.5966197817068104,1.3712560374941498
Weston County,P3,35,0.05516370602092411,7.0,26.0,0.32070365358592695,0,448,0.23588039867109634,0.2857142857142857,0.85021953187498,0.5316283522665523
