county,source_lag_column,cp_date,direction,from_sign,to_sign,lag_at_cp_raw,lag_at_cp_smoothed
Carbon_County,lag_days,2020-02-23,pos→neg,1,-1,-1.0,-0.8571428571428578
Carbon_County,lag_days,2020-07-27,neg→pos,-1,1,1.5,1.3333333333333344
Carbon_County,lag_days,2020-08-16,pos→neg,1,-1,-1.0,-1.0000000000000007
Carbon_County,lag_days,2020-08-23,neg→pos,-1,1,1.0,0.6428571428571433
Carbon_County,lag_days,2020-09-07,pos→neg,1,-1,-1.0,-1.0000000000000007
Carbon_County,lag_days,2020-12-21,neg→pos,-1,1,1.0,-2.1904761904761916
Carbon_County,lag_days,2021-01-01,pos→neg,1,-1,-1.0,-1.0000000000000007
Carbon_County,lag_days,2021-03-05,neg→pos,-1,1,12.0,3.2380952380952412
Carbon_County,lag_days,2021-04-05,pos→neg,1,-1,-1.0,-0.6666666666666672
Carbon_County,lag_days,2021-04-13,neg→pos,-1,1,14.0,13.904761904761914
Carbon_County,lag_days,2021-06-01,pos→neg,1,-1,-1.0,-1.0000000000000007
Carbon_County,lag_days,2021-10-12,neg→pos,-1,1,34.0,21.047619047619065
