COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P14,35,0.066464463,-5,31,0.576662144,0,448,0.368770764,0.594684385,0.355675694,-0.32907856
Big Horn County,P14,35,0.034698294,0.5,32,0.471988796,0,448,0.903654485,0.910299003,-1.13726867,-1.16129222
Campbell County,P14,35,0.055705871,0,48,0.494590417,0,448,1,1,-1.209675873,-1.339605953
Carbon County,P14,35,0.067153698,-5,31,0.568599717,0,448,0.378737542,0.598006645,0.304770092,-0.439175227
Converse County,P14,35,0.069605877,1,35,0.466666667,0,448,0.906976744,0.940199336,-0.937500095,-1.220428616
Crook County,P14,35,0.052960964,-11,25,0.704718417,0,448,0.069767442,0.259136213,2.03484234,0.706270816
Fremont County,P14,35,0.063904694,9,34,0.378947368,0,448,0.119601329,0.471760797,1.515546805,0.008708303
Goshen County,P14,35,0.068327208,-3,31,0.544619423,0,448,0.411960133,0.760797342,0.256449834,-0.791590762
Hot Springs County,P14,35,0.066343359,19,32,0.216995448,0,448,0.003322259,0.109634551,3.413788164,1.502998948
Johnson County,P14,35,0.064315999,10,23,0.249617152,0,448,0.202657807,0.372093023,1.054217214,0.36691678
Laramie County,P14,35,0.048838054,22,23,0.136503067,0,448,0.003322259,0.03986711,7.10711122,2.373272825
Lincoln County,P14,35,0.061786042,-18,31,0.778787879,0,448,0.003322259,0.073089701,3.293875489,1.840617702
Natrona County,P14,35,0.062301674,7.5,27.75,0.34084507,0,448,0.162790698,0.398671096,0.986774958,-0.014259397
Niobrara County,P14,35,0.049803566,6,31,0.370068027,0,448,0.235880399,0.445182724,0.883189167,-0.076811883
Park County,P14,35,0.068845735,-8,44,0.602409639,0,448,0.199335548,0.428571429,1.038286379,0.165383454
Platte County,P14,35,0.062209296,1,34,0.469717362,0,448,0.920265781,0.906976744,-1.040220106,-1.054567664
Sheridan County,P14,35,0.056350676,-2,32.5,0.535050072,0,448,0.694352159,0.833887043,-0.464874271,-0.906933513
Sublette County,P14,35,0.052648255,24,25,0.109589041,0,448,0.003322259,0.003322259,5.585077343,3.502301532
Sweetwater County,P14,35,0.069116143,2.5,28,0.448571429,0,448,0.554817276,0.724252492,-0.307238701,-0.747882999
Teton County,P14,35,0.063768289,-10,29,0.662447257,0,448,0.222591362,0.322259136,0.9672638,0.426298119
Uinta County,P14,35,0.069644133,-15,30,0.81152648,0,448,0.016611296,0.176079734,2.730586,1.147049316
Washakie County,P14,35,0.062743911,-1,31,0.506912442,0,448,0.873754153,0.880398671,-0.9310778,-0.980526792
Weston County,P14,35,0.051560373,9,39,0.346846847,0,448,0.089700997,0.338870432,1.629709745,0.476316545
