county,source_lag_column,cp_date,direction,from_sign,to_sign,lag_at_cp_raw,lag_at_cp_smoothed
Park_County,lag_days,2020-02-13,pos→neg,1,-1,-1.0,-1.0476190476190483
Park_County,lag_days,2020-02-23,neg→pos,-1,1,2.0,1.904761904761906
Park_County,lag_days,2020-06-01,pos→neg,1,-1,-1.0,-1.095238095238096
Park_County,lag_days,2020-07-14,neg→pos,-1,1,9.0,4.809523809523814
Park_County,lag_days,2020-07-28,pos→neg,1,-1,-1.0,-1.0000000000000007
Park_County,lag_days,2020-10-06,neg→pos,-1,1,3.0,0.09523809523809551
Park_County,lag_days,2020-12-03,pos→neg,1,-1,-1.0,-0.5714285714285718
Park_County,lag_days,2020-12-23,neg→pos,-1,1,0.5,0.4523809523809527
Park_County,lag_days,2021-01-14,pos→neg,1,-1,-1.0,-1.0000000000000007
Park_County,lag_days,2021-03-15,neg→pos,-1,1,13.0,8.047619047619055
Park_County,lag_days,2021-05-14,pos→neg,1,-1,-1.0,-1.0476190476190483
Park_County,lag_days,2021-06-05,neg→pos,-1,1,1.0,-1.5714285714285727
Park_County,lag_days,2021-06-09,pos→neg,1,-1,-1.0,-0.9047619047619054
Park_County,lag_days,2021-07-06,neg→pos,-1,1,13.0,8.047619047619055
Park_County,lag_days,2021-07-31,pos→neg,1,-1,-1.0,-0.6666666666666672
Park_County,lag_days,2021-09-19,neg→pos,-1,1,1.5,-1.2142857142857149
Park_County,lag_days,2021-10-08,pos→neg,1,-1,-1.0,-1.0000000000000007
