COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P3,14,0.06458698188054386,-1.0,15.0,0.5275707898658718,0,448,0.813953488372093,0.7508305647840532,-0.4918267671782113,-0.38380707608868414
Big Horn County,P3,14,0.059465427624616665,0.0,12.0,0.486090775988287,0,448,1.0,1.0,-1.198900381572625,-1.2268886445455316
Campbell County,P3,14,0.06683913373246224,0.0,12.0,0.48830409356725146,0,448,1.0,1.0,-1.2324608474377379,-1.2017391164902886
Carbon County,P3,14,0.06664030119473588,3.0,13.0,0.35755813953488375,0,448,0.19269102990033224,0.2857142857142857,1.1950619634804274,0.9078091373155047
Converse County,P3,14,0.059923784539160654,1.0,12.0,0.46153846153846156,0,448,0.7940199335548173,0.7940199335548173,-0.4194460626808327,-0.4522237533584289
Crook County,P3,14,0.06031674067079433,-3.0,12.0,0.5975609756097561,0,448,0.25249169435215946,0.30564784053156147,0.9789305905690521,0.8227479855192443
Fremont County,P3,14,0.06615005972317163,-1.0,16.0,0.5078683834048641,0,448,0.760797342192691,0.7408637873754153,-0.39232655159294677,-0.425416890722062
Goshen County,P3,14,0.06561767535709316,-1.0,11.0,0.5368731563421829,0,448,0.7807308970099668,0.7940199335548173,-0.44361086175946096,-0.49439693186931566
Hot Springs County,P3,14,0.0581608265536616,-1.0,13.0,0.503586800573888,0,448,0.7475083056478405,0.7940199335548173,-0.291916372099883,-0.5342715176718195
Johnson County,P3,14,0.061111454263601,-3.0,13.0,0.6003062787136294,0,448,0.18604651162790697,0.2425249169435216,1.3180579396316894,0.8995088177412058
Laramie County,P3,14,0.05865103434320879,-1.0,15.5,0.503725782414307,0,448,0.8006644518272426,0.7475083056478405,-0.3860539048733468,-0.38938264864400046
Lincoln County,P3,14,0.06410690540596022,2.0,14.0,0.4287812041116006,0,448,0.4418604651162791,0.4584717607973422,0.32396214156781517,0.29768955810497977
Natrona County,P3,14,0.06573477591624848,-2.0,15.0,0.5391180654338549,0,448,0.5116279069767442,0.40863787375415284,0.20055325140271207,0.4142424954113461
Niobrara County,P3,14,0.06124365635293992,-3.0,13.0,0.5921450151057401,0,448,0.31893687707641194,0.34219269102990035,0.7027251462156745,0.4870419062267968
Park County,P3,14,0.06548144354955955,2.0,11.0,0.36427566807313644,0,448,0.42857142857142855,0.42524916943521596,0.5162504217334055,0.4853501740498301
Platte County,P3,14,0.05066570225220982,-1.0,10.0,0.5386861313868613,0,448,0.7109634551495017,0.7774086378737541,-0.23797413867819933,-0.3153187598773779
Sheridan County,P3,14,0.06461519881764802,3.0,11.0,0.3875739644970414,0,448,0.2558139534883721,0.21262458471760798,1.0721632372906607,1.248560054624179
Sublette County,P3,14,0.06475039192342899,-1.0,13.0,0.5313390313390314,0,448,0.707641196013289,0.7441860465116279,-0.14554439292177274,-0.3764775889092506
Sweetwater County,P3,14,0.06458937544502964,0.0,12.0,0.49264705882352944,0,448,1.0,1.0,-1.260254290845709,-1.2187728931236421
Teton County,P3,14,0.06522214696363356,-2.0,11.0,0.5604075691411936,0,448,0.5514950166112956,0.4485049833887043,0.19597189338380702,0.3633320736231402
Uinta County,P3,14,0.06625345836994415,-1.0,12.0,0.5086455331412104,0,448,0.7774086378737541,0.7308970099667774,-0.4021570128961262,-0.3580812833711134
Washakie County,P3,14,0.06579621920580593,1.0,14.0,0.4357034795763994,0,448,0.7940199335548173,0.7807308970099668,-0.5079907656453765,-0.531958311212362
Weston County,P3,14,0.06489708618716324,-1.0,13.0,0.5233236151603499,0,448,0.7873754152823921,0.813953488372093,-0.41317943989920874,-0.5838234711914146
