COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P5,7,0.041187198849011133,2.0,8.0,0.35873015873015873,0,695,0.053156146179401995,0.2425249169435216,2.413929576196432,1.1856442363444828
Big Horn County,P5,7,0.05037676588403907,0.0,8.0,0.49516648764769067,0,695,1.0,1.0,-0.873240717890456,-1.0706261620763988
Campbell County,P5,7,0.04091328535090024,0.0,6.0,0.3702857142857143,0,695,1.0,1.0,-1.0097321403635642,-1.2199331846252874
Carbon County,P5,7,0.04884709828987973,1.0,8.0,0.3721461187214612,0,695,0.4684385382059801,0.6976744186046512,0.9499441530090139,0.0412744171706498
Converse County,P5,7,0.04532557951081535,-1.0,9.0,0.5327210103329506,0,695,0.5548172757475083,0.627906976744186,0.5776393961031171,0.18665130505147656
Crook County,P5,7,0.05429088897229121,0.0,10.0,0.4890929965556831,0,695,1.0,1.0,-0.9968250923693568,-1.1139025310840687
Fremont County,P5,7,0.046059779856024156,1.0,7.75,0.41578947368421054,0,695,0.49169435215946844,0.6079734219269103,0.860922950843695,0.2791575947637112
Goshen County,P5,7,0.05164204008016049,0.0,8.0,0.44468546637744033,0,695,1.0,1.0,-1.03535407209386,-1.1091994791121014
Hot Springs County,P5,7,0.05355017693438142,1.0,9.0,0.3528735632183908,0,695,0.6212624584717608,0.7109634551495017,0.20194466632789237,-0.2595214438452332
Johnson County,P5,7,0.053201657550407386,0.0,10.0,0.49136939010356734,0,695,1.0,1.0,-0.9933753411132572,-1.0338100133668022
Laramie County,P5,7,0.04208167101000839,-1.0,6.0,0.582534611288605,0,695,0.37209302325581395,0.6245847176079734,1.2218476453650788,0.2595447540198202
Lincoln County,P5,7,0.0479717293548832,-1.0,7.0,0.5310796074154853,0,695,0.4950166112956811,0.6478405315614618,0.7632023310189009,0.14707181071223224
Natrona County,P5,7,0.0488265857842603,0.0,7.0,0.4685082872928177,0,695,1.0,1.0,-0.965231907405324,-1.1783816639061302
Niobrara County,P5,7,0.053446532749489184,-2.0,8.0,0.5734265734265734,0,695,0.23920265780730898,0.3953488372093023,1.2640457417284057,0.5055677954537704
Park County,P5,7,0.048096664767363545,1.0,6.0,0.33674630261660976,0,695,0.6013289036544851,0.6744186046511628,0.49045919181623804,0.091841516238394
Platte County,P5,7,0.05347455794811577,-1.0,9.0,0.5080906148867314,0,695,0.38870431893687707,0.627906976744186,1.0900306547625243,0.1161169499574275
Sheridan County,P5,7,0.046989045758343166,0.0,8.0,0.3956756756756757,0,695,1.0,1.0,-0.930895652928769,-1.0103041061115405
Sublette County,P5,7,0.050848527408400915,-2.0,7.0,0.5951882845188284,0,695,0.04318936877076412,0.18272425249169436,2.5438708708512565,1.4719485407653359
Sweetwater County,P5,7,0.047407041522469745,0.0,9.0,0.4854586129753915,0,695,1.0,1.0,-0.9505613854358,-1.0643844391929302
Teton County,P5,7,0.0522686824711661,0.0,9.0,0.48268156424581005,0,695,1.0,1.0,-1.0450052765881954,-0.9902192577208593
Uinta County,P5,7,0.04527149921962297,-1.0,7.0,0.5307855626326964,0,695,0.5182724252491694,0.6810631229235881,0.702943358828089,0.12069862537980462
Washakie County,P5,7,0.04841707669388987,-1.0,8.0,0.5145631067961165,0,695,0.5647840531561462,0.6777408637873754,0.5824155021416243,0.14161258885048103
Weston County,P5,7,0.050437074191188376,1.0,10.0,0.4172494172494173,0,695,0.6943521594684385,0.7109634551495017,-0.10884983415374465,-0.20748806724613048
