COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P5,14,0.03425479167556728,2.0,11.0,0.3994111874386654,0,695,0.4219269102990033,0.5149501661129569,0.5559424980333194,0.1654894751778271
Big Horn County,P5,14,0.04686860040952482,-4.0,13.0,0.6296992481203008,0,695,0.009966777408637873,0.07641196013289037,3.2750548665288735,1.9271434110336754
Campbell County,P5,14,0.038744095018695565,0.0,11.0,0.4730290456431535,0,695,1.0,1.0,-1.2696014199258017,-1.1991379891705216
Carbon County,P5,14,0.04442135398808507,2.0,15.0,0.38650306748466257,0,695,0.4219269102990033,0.47840531561461797,0.5049185755644686,0.25152019368012135
Converse County,P5,14,0.042470975042473484,-2.0,12.0,0.574826560951437,0,695,0.3687707641196013,0.42524916943521596,0.4838033284790221,0.33458539245750274
Crook County,P5,14,0.05266622591960605,-1.0,15.0,0.5283975659229209,0,695,0.7308970099667774,0.8571428571428571,-0.2308797491833987,-0.7187230638797786
Fremont County,P5,14,0.04413834825989851,1.5,13.0,0.4249512670565302,0,695,0.3654485049833887,0.4186046511627907,0.15949263805320166,0.06375713582232448
Goshen County,P5,14,0.047613697765592614,-1.0,15.0,0.5009823182711198,0,695,0.8504983388704319,0.8006644518272426,-0.6308632838852292,-0.4861136143611515
Hot Springs County,P5,14,0.05309335082679992,0.0,13.0,0.4287190082644628,0,695,1.0,1.0,-1.218025816228813,-1.2025688270988204
Johnson County,P5,14,0.05286187568950871,1.0,14.5,0.4525025536261491,0,695,0.8106312292358804,0.760797342192691,-0.502028972607413,-0.4485456214572868
Laramie County,P5,14,0.036131619544153434,0.0,12.0,0.4467253176930596,0,695,1.0,1.0,-1.1914267851373364,-1.1469246887266566
Lincoln County,P5,14,0.04499962816089721,-3.0,13.0,0.6281156530408774,0,695,0.11627906976744186,0.2159468438538206,1.8382283491714062,1.2355154235862236
Natrona County,P5,14,0.04607130310945518,1.0,13.0,0.4627450980392157,0,695,0.7375415282392026,0.8006644518272426,-0.16915959277949955,-0.5507660862188261
Niobrara County,P5,14,0.05236687849903382,-3.0,15.0,0.5706806282722513,0,695,0.27906976744186046,0.4219269102990033,0.8615072518422675,0.3227494269932991
Park County,P5,14,0.044333326544901255,1.0,10.0,0.36430834213305174,0,695,0.7906976744186046,0.8172757475083057,-0.42058964574388247,-0.57308111128195
Platte County,P5,14,0.05169402903719865,-2.0,12.0,0.6104536489151874,0,695,0.3754152823920266,0.5448504983388704,0.7638241224002266,0.1305264031269416
Sheridan County,P5,14,0.046359069006707214,0.0,11.0,0.4217687074829932,0,695,1.0,1.0,-1.1777400365690103,-1.2811319623635766
Sublette County,P5,14,0.04631524107422207,0.0,14.0,0.48927875243664715,0,695,1.0,1.0,-1.3393416085705114,-1.219465873029492
Sweetwater County,P5,14,0.0455339170652901,-1.0,14.0,0.504,0,695,0.6843853820598007,0.7740863787375415,-0.10251701679685067,-0.48077353549522533
Teton County,P5,14,0.04807339345484014,-3.0,13.0,0.5800995024875621,0,695,0.22591362126245848,0.2591362126245847,1.129515331142833,0.8924020060619138
Uinta County,P5,14,0.04255058694773668,1.0,12.0,0.40581068416119964,0,695,0.7475083056478405,0.8073089700996677,-0.2819967615825385,-0.4630117108799848
Washakie County,P5,14,0.04591825729781779,0.0,13.0,0.4745098039215686,0,695,1.0,1.0,-1.3422319476542928,-1.2002679302776744
Weston County,P5,14,0.04577228861762748,0.0,13.0,0.47802197802197804,0,695,1.0,1.0,-1.2371664679460959,-1.2086155117667152
