COUNTY_NAME,PERIOD,DTW_window,DTW_dist_norm,lag_median_days,lag_iqr_days,frac_mobility_leads,trim_days,n_used,p_shuffle_absMedLag,p_phase_absMedLag,z_shuffle_absMedLag,z_phase_absMedLag
Albany County,P14,28,0.048418698,-5,34,0.584139265,0,695,0.50166113,0.528239203,-0.000531607,-0.197274835
Big Horn County,P14,28,0.04888616,-3,37,0.545638945,0,695,0.644518272,0.734219269,-0.360906749,-0.614203793
Campbell County,P14,28,0.04763491,-9,24,0.647175421,0,695,0.245847176,0.305647841,0.830274445,0.584436203
Carbon County,P14,28,0.0302969,14,23,0.177240685,0,695,0.003322259,0.096345515,6.379719259,1.587182736
Converse County,P14,28,0.042635013,-7,26,0.627526468,0,695,0.023255814,0.318936877,2.933959833,0.324677969
Crook County,P14,28,0.038793632,-9,28,0.640949555,0,695,0.006644518,0.219269103,3.612396658,0.870250495
Fremont County,P14,28,0.047814724,-11,32.25,0.675813008,0,695,0.003322259,0.096345515,4.507190188,1.603569379
Goshen County,P14,28,0.05398172,-3,35,0.535393819,0,695,0.604651163,0.671096346,-0.259074587,-0.52596692
Hot Springs County,P14,28,0.053050568,1,39,0.481759657,0,695,0.877076412,0.867109635,-0.920124302,-1.024320105
Johnson County,P14,28,0.049792212,-3,29,0.54816286,0,695,0.558139535,0.744186047,-0.105875609,-0.692487059
Laramie County,P14,28,0.043295318,3,26,0.419144981,0,695,0.46179402,0.707641196,0.103969426,-0.584327464
Lincoln County,P14,28,0.044822441,-3,26,0.555143652,0,695,0.495016611,0.594684385,0.030729568,-0.335220847
Natrona County,P14,28,0.050597988,9,31,0.301229508,0,695,0.006644518,0.23255814,3.384334703,0.78419359
Niobrara County,P14,28,0.052967972,0,29,0.485743381,0,695,1,1,-1.500240966,-1.437814586
Park County,P14,28,0.051727497,9,28,0.356205853,0,695,0.026578073,0.205980066,2.663609089,0.939824773
Platte County,P14,28,0.053466336,2,26,0.456730769,0,695,0.724252492,0.840531561,-0.485800803,-0.84016107
Sheridan County,P14,28,0.05148421,-3,27,0.551561022,0,695,0.392026578,0.631229236,0.385775604,-0.402294291
Sublette County,P14,28,0.043938539,2,34,0.444334975,0,695,0.584717608,0.823920266,-0.175787003,-0.803444088
Sweetwater County,P14,28,0.03276884,6,38,0.408493428,0,695,0.109634551,0.401993355,1.547046648,0.216086847
Teton County,P14,28,0.036937752,-9,28.25,0.655753968,0,695,0.013289037,0.176079734,2.850966843,1.060916691
Uinta County,P14,28,0.037114677,0,25,0.482296651,0,695,1,1,-1.632748499,-1.390357145
Washakie County,P14,28,0.043502133,-6,28,0.61682243,0,695,0.162790698,0.34551495,1.306375324,0.409401111
Weston County,P14,28,0.047008781,-3,20,0.568588469,0,695,0.50166113,0.737541528,-0.042387505,-0.712034512
